,Slide ID,Options,Correct ID,pos_array
11006,HIND2063927,"Exclusive of his contrary writings, he left behind a very voluminous series of practical books.",1,"[('Exclusive', 'CD'), ('of', 'IN'), ('his', 'PRP$'), ('contrary', 'JJ'), ('writings', 'NNS'), (',', ','), ('he', 'PRP'), ('left', 'VBD'), ('behind', 'RP'), ('a', 'DT'), ('very', 'RB'), ('voluminous', 'JJ'), ('series', 'NN'), ('of', 'IN'), ('practical', 'JJ'), ('books', 'NNS'), ('.', '.')]"
11007,HIND2063927, ,1,[]
11008,HIND2063934,"I can't take away the weakness you feel, but your body is healed.",1,"[('I', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('take', 'VB'), ('away', 'RP'), ('the', 'DT'), ('weakness', 'NN'), ('you', 'PRP'), ('feel', 'VBP'), (',', ','), ('but', 'CC'), ('your', 'PRP$'), ('body', 'NN'), ('is', 'VBZ'), ('healed', 'VBN'), ('.', '.')]"
11009,HIND2063934,"I can't take away the weekness you feel, but your body is healed.",1,"[('I', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('take', 'VB'), ('away', 'RP'), ('the', 'DT'), ('weekness', 'NN'), ('you', 'PRP'), ('feel', 'VBP'), (',', ','), ('but', 'CC'), ('your', 'PRP$'), ('body', 'NN'), ('is', 'VBZ'), ('healed', 'VBN'), ('.', '.')]"
11010,HIND2063934,"I can't take away the wickness you feel, but your body is healed.",1,"[('I', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('take', 'VB'), ('away', 'RP'), ('the', 'DT'), ('wickness', 'NN'), ('you', 'PRP'), ('feel', 'VBP'), (',', ','), ('but', 'CC'), ('your', 'PRP$'), ('body', 'NN'), ('is', 'VBZ'), ('healed', 'VBN'), ('.', '.')]"
11011,HIND2063934, ,1,[]
11012,HIND2063939,Classical authors do not differentiate  between the various parts of a series.,1,"[('Classical', 'JJ'), ('authors', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('differentiate', 'VB'), ('between', 'IN'), ('the', 'DT'), ('various', 'JJ'), ('parts', 'NNS'), ('of', 'IN'), ('a', 'DT'), ('series', 'NN'), ('.', '.')]"
11013,HIND2063939,Classical authors do not differential  between the various parts of a series.,1,"[('Classical', 'JJ'), ('authors', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('differential', 'VB'), ('between', 'IN'), ('the', 'DT'), ('various', 'JJ'), ('parts', 'NNS'), ('of', 'IN'), ('a', 'DT'), ('series', 'NN'), ('.', '.')]"
11014,HIND2063939,Classical authors do not differ  between the various parts of a series.,1,"[('Classical', 'JJ'), ('authors', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('differ', 'VB'), ('between', 'IN'), ('the', 'DT'), ('various', 'JJ'), ('parts', 'NNS'), ('of', 'IN'), ('a', 'DT'), ('series', 'NN'), ('.', '.')]"
11015,HIND2063939, ,1,[]
11016,HIND2063944,Nothing is known with certainty as to the date or author.,1,"[('Nothing', 'NN'), ('is', 'VBZ'), ('known', 'VBN'), ('with', 'IN'), ('certainty', 'NN'), ('as', 'IN'), ('to', 'TO'), ('the', 'DT'), ('date', 'NN'), ('or', 'CC'), ('author', 'NN'), ('.', '.')]"
11017,HIND2063944,Nothing is known with certainly as to the date or author.,1,"[('Nothing', 'NN'), ('is', 'VBZ'), ('known', 'VBN'), ('with', 'IN'), ('certainly', 'RB'), ('as', 'IN'), ('to', 'TO'), ('the', 'DT'), ('date', 'NN'), ('or', 'CC'), ('author', 'NN'), ('.', '.')]"
11018,HIND2063944,Nothing is known with certain as to the date or author.,1,"[('Nothing', 'NN'), ('is', 'VBZ'), ('known', 'VBN'), ('with', 'IN'), ('certain', 'JJ'), ('as', 'IN'), ('to', 'TO'), ('the', 'DT'), ('date', 'NN'), ('or', 'CC'), ('author', 'NN'), ('.', '.')]"
11019,HIND2063944,Nothing is known with certainity as to the date or author.,1,"[('Nothing', 'NN'), ('is', 'VBZ'), ('known', 'VBN'), ('with', 'IN'), ('certainity', 'NN'), ('as', 'IN'), ('to', 'TO'), ('the', 'DT'), ('date', 'NN'), ('or', 'CC'), ('author', 'NN'), ('.', '.')]"
11020,HIND2064129,I wish it won't stop raining.,4,"[('I', 'PRP'), ('wish', 'VBP'), ('it', 'PRP'), ('wo', 'MD'), (""n't"", 'RB'), ('stop', 'VB'), ('raining', 'NN'), ('.', '.')]"
11021,HIND2064129,I wish it did stop raining.,4,"[('I', 'PRP'), ('wish', 'VBP'), ('it', 'PRP'), ('did', 'VBD'), ('stop', 'VB'), ('raining', 'NN'), ('.', '.')]"
11022,HIND2064129,I wish it will stop raining.,4,"[('I', 'PRP'), ('wish', 'VBP'), ('it', 'PRP'), ('will', 'MD'), ('stop', 'VB'), ('raining', 'NN'), ('.', '.')]"
11023,HIND2064129,I wish it would stop raining.,4,"[('I', 'PRP'), ('wish', 'VBP'), ('it', 'PRP'), ('would', 'MD'), ('stop', 'VB'), ('raining', 'NN'), ('.', '.')]"
11024,HIND2064142,He has found that his life seems to have more meaning now that he has a daughter of his own.,1,"[('He', 'PRP'), ('has', 'VBZ'), ('found', 'VBN'), ('that', 'IN'), ('his', 'PRP$'), ('life', 'NN'), ('seems', 'VBZ'), ('to', 'TO'), ('have', 'VB'), ('more', 'RBR'), ('meaning', 'NN'), ('now', 'RB'), ('that', 'IN'), ('he', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('daughter', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('own', 'JJ'), ('.', '.')]"
11025,HIND2064142,He has found that his life seems to have more meaning unless he has a daughter of his own.,1,"[('He', 'PRP'), ('has', 'VBZ'), ('found', 'VBN'), ('that', 'IN'), ('his', 'PRP$'), ('life', 'NN'), ('seems', 'VBZ'), ('to', 'TO'), ('have', 'VB'), ('more', 'JJR'), ('meaning', 'NN'), ('unless', 'IN'), ('he', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('daughter', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('own', 'JJ'), ('.', '.')]"
11026,HIND2064142,He has found that his life seems to have more meaning as soon as he has a daughter of his own.,1,"[('He', 'PRP'), ('has', 'VBZ'), ('found', 'VBN'), ('that', 'IN'), ('his', 'PRP$'), ('life', 'NN'), ('seems', 'VBZ'), ('to', 'TO'), ('have', 'VB'), ('more', 'JJR'), ('meaning', 'NN'), ('as', 'RB'), ('soon', 'RB'), ('as', 'IN'), ('he', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('daughter', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('own', 'JJ'), ('.', '.')]"
11027,HIND2064142,He has found that his life seems to have more meaning by the time he has a daughter of his own.,1,"[('He', 'PRP'), ('has', 'VBZ'), ('found', 'VBN'), ('that', 'IN'), ('his', 'PRP$'), ('life', 'NN'), ('seems', 'VBZ'), ('to', 'TO'), ('have', 'VB'), ('more', 'RBR'), ('meaning', 'NN'), ('by', 'IN'), ('the', 'DT'), ('time', 'NN'), ('he', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('daughter', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('own', 'JJ'), ('.', '.')]"
11028,HIND2064149,"Already the president began to speak, protestors began chanting anti-war slogans.",2,"[('Already', 'RB'), ('the', 'DT'), ('president', 'NN'), ('began', 'VBD'), ('to', 'TO'), ('speak', 'VB'), (',', ','), ('protestors', 'NNS'), ('began', 'VBD'), ('chanting', 'VBG'), ('anti-war', 'JJ'), ('slogans', 'NNS'), ('.', '.')]"
11029,HIND2064149,"The moment the president began to speak, protestors began chanting anti-war slogans.",2,"[('The', 'DT'), ('moment', 'NN'), ('the', 'DT'), ('president', 'NN'), ('began', 'VBD'), ('to', 'TO'), ('speak', 'VB'), (',', ','), ('protestors', 'NNS'), ('began', 'VBD'), ('chanting', 'VBG'), ('anti-war', 'JJ'), ('slogans', 'NNS'), ('.', '.')]"
11030,HIND2064149,"Provided that the president began to speak, protestors began chanting anti-war slogans.",2,"[('Provided', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('president', 'NN'), ('began', 'VBD'), ('to', 'TO'), ('speak', 'VB'), (',', ','), ('protestors', 'NNS'), ('began', 'VBD'), ('chanting', 'VBG'), ('anti-war', 'JJ'), ('slogans', 'NNS'), ('.', '.')]"
11031,HIND2064149, ,2,[]
11032,HIND2064001,The captain tied the rope so tightly round the post that I couldn't undo it.,1,"[('The', 'DT'), ('captain', 'NN'), ('tied', 'VBD'), ('the', 'DT'), ('rope', 'NN'), ('so', 'RB'), ('tightly', 'RB'), ('round', 'IN'), ('the', 'DT'), ('post', 'NN'), ('that', 'IN'), ('I', 'PRP'), ('could', 'MD'), (""n't"", 'RB'), ('undo', 'VB'), ('it', 'PRP'), ('.', '.')]"
11033,HIND2064001,The captain tied the rope so tightly round the post that I haven't undone it.,1,"[('The', 'DT'), ('captain', 'NN'), ('tied', 'VBD'), ('the', 'DT'), ('rope', 'NN'), ('so', 'RB'), ('tightly', 'RB'), ('round', 'IN'), ('the', 'DT'), ('post', 'NN'), ('that', 'IN'), ('I', 'PRP'), ('have', 'VBP'), (""n't"", 'RB'), ('undone', 'VB'), ('it', 'PRP'), ('.', '.')]"
11034,HIND2064001,The captain tied the rope so tightly round the post that I can't have undo  it.,1,"[('The', 'DT'), ('captain', 'NN'), ('tied', 'VBD'), ('the', 'DT'), ('rope', 'NN'), ('so', 'RB'), ('tightly', 'RB'), ('round', 'IN'), ('the', 'DT'), ('post', 'NN'), ('that', 'IN'), ('I', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('have', 'VB'), ('undo', 'JJ'), ('it', 'PRP'), ('.', '.')]"
11035,HIND2064001, ,1,[]
11036,HIND2064006,Officials are hopeful that the whole village will have been evacuated by the time the hurricane strikes.,1,"[('Officials', 'NNS'), ('are', 'VBP'), ('hopeful', 'JJ'), ('that', 'IN'), ('the', 'DT'), ('whole', 'JJ'), ('village', 'NN'), ('will', 'MD'), ('have', 'VB'), ('been', 'VBN'), ('evacuated', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('time', 'NN'), ('the', 'DT'), ('hurricane', 'NN'), ('strikes', 'NNS'), ('.', '.')]"
11037,HIND2064006,Officials are hopeful that the whole village was evacuating by the time the hurricane strikes.,1,"[('Officials', 'NNS'), ('are', 'VBP'), ('hopeful', 'JJ'), ('that', 'IN'), ('the', 'DT'), ('whole', 'JJ'), ('village', 'NN'), ('was', 'VBD'), ('evacuating', 'VBG'), ('by', 'IN'), ('the', 'DT'), ('time', 'NN'), ('the', 'DT'), ('hurricane', 'NN'), ('strikes', 'NNS'), ('.', '.')]"
11038,HIND2064006,Officials are hopeful that the whole village was evacuated by the time the hurricane strikes.,1,"[('Officials', 'NNS'), ('are', 'VBP'), ('hopeful', 'JJ'), ('that', 'IN'), ('the', 'DT'), ('whole', 'JJ'), ('village', 'NN'), ('was', 'VBD'), ('evacuated', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('time', 'NN'), ('the', 'DT'), ('hurricane', 'NN'), ('strikes', 'NNS'), ('.', '.')]"
11039,HIND2064006, ,1,[]
11040,HIND2064011,"The old man despite of loving his sons equally, did not fairly divide his fortune between them.",2,"[('The', 'DT'), ('old', 'JJ'), ('man', 'NN'), ('despite', 'IN'), ('of', 'IN'), ('loving', 'VBG'), ('his', 'PRP$'), ('sons', 'NNS'), ('equally', 'RB'), (',', ','), ('did', 'VBD'), ('not', 'RB'), ('fairly', 'RB'), ('divide', 'VB'), ('his', 'PRP$'), ('fortune', 'NN'), ('between', 'IN'), ('them', 'PRP'), ('.', '.')]"
11041,HIND2064011,"The old man despite loving his sons equally, did not fairly divide his fortune between them.",2,"[('The', 'DT'), ('old', 'JJ'), ('man', 'NN'), ('despite', 'IN'), ('loving', 'VBG'), ('his', 'PRP$'), ('sons', 'NNS'), ('equally', 'RB'), (',', ','), ('did', 'VBD'), ('not', 'RB'), ('fairly', 'RB'), ('divide', 'VB'), ('his', 'PRP$'), ('fortune', 'NN'), ('between', 'IN'), ('them', 'PRP'), ('.', '.')]"
11042,HIND2064011,"The old man despot loving his sons equally, did not fairly divide his fortune between them.",2,"[('The', 'DT'), ('old', 'JJ'), ('man', 'NN'), ('despot', 'NN'), ('loving', 'VBG'), ('his', 'PRP$'), ('sons', 'NNS'), ('equally', 'RB'), (',', ','), ('did', 'VBD'), ('not', 'RB'), ('fairly', 'RB'), ('divide', 'VB'), ('his', 'PRP$'), ('fortune', 'NN'), ('between', 'IN'), ('them', 'PRP'), ('.', '.')]"
11043,HIND2064011, ,2,[]
11044,HIND2064016,"There doesn't seem to be anywhere to go to, to get away from the crowd in this town.",1,"[('There', 'EX'), ('does', 'VBZ'), (""n't"", 'RB'), ('seem', 'VB'), ('to', 'TO'), ('be', 'VB'), ('anywhere', 'RB'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), (',', ','), ('to', 'TO'), ('get', 'VB'), ('away', 'RB'), ('from', 'IN'), ('the', 'DT'), ('crowd', 'NN'), ('in', 'IN'), ('this', 'DT'), ('town', 'NN'), ('.', '.')]"
11045,HIND2064016,"There doesn't seem to be somehow to go to, to get away from the crowd in this town.",1,"[('There', 'EX'), ('does', 'VBZ'), (""n't"", 'RB'), ('seem', 'VB'), ('to', 'TO'), ('be', 'VB'), ('somehow', 'RB'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), (',', ','), ('to', 'TO'), ('get', 'VB'), ('away', 'RB'), ('from', 'IN'), ('the', 'DT'), ('crowd', 'NN'), ('in', 'IN'), ('this', 'DT'), ('town', 'NN'), ('.', '.')]"
11046,HIND2064016,"There doesn't seem to be nowhere to go to, to get away from the crowd in this town.",1,"[('There', 'EX'), ('does', 'VBZ'), (""n't"", 'RB'), ('seem', 'VB'), ('to', 'TO'), ('be', 'VB'), ('nowhere', 'RB'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), (',', ','), ('to', 'TO'), ('get', 'VB'), ('away', 'RB'), ('from', 'IN'), ('the', 'DT'), ('crowd', 'NN'), ('in', 'IN'), ('this', 'DT'), ('town', 'NN'), ('.', '.')]"
11047,HIND2064016, ,1,[]
11048,HIND2064021,"Rahul, after working all day, prefers to open a food tin, otherwise to cook a meal for himself.",2,"[('Rahul', 'NNP'), (',', ','), ('after', 'IN'), ('working', 'VBG'), ('all', 'DT'), ('day', 'NN'), (',', ','), ('prefers', 'NNS'), ('to', 'TO'), ('open', 'VB'), ('a', 'DT'), ('food', 'NN'), ('tin', 'NN'), (',', ','), ('otherwise', 'RB'), ('to', 'TO'), ('cook', 'VB'), ('a', 'DT'), ('meal', 'NN'), ('for', 'IN'), ('himself', 'PRP'), ('.', '.')]"
11049,HIND2064021,"Rahul, after working all day, prefers to open a food tin, rather than to cook a meal for himself.",2,"[('Rahul', 'NNP'), (',', ','), ('after', 'IN'), ('working', 'VBG'), ('all', 'DT'), ('day', 'NN'), (',', ','), ('prefers', 'NNS'), ('to', 'TO'), ('open', 'VB'), ('a', 'DT'), ('food', 'NN'), ('tin', 'NN'), (',', ','), ('rather', 'RB'), ('than', 'IN'), ('to', 'TO'), ('cook', 'VB'), ('a', 'DT'), ('meal', 'NN'), ('for', 'IN'), ('himself', 'PRP'), ('.', '.')]"
11050,HIND2064021,"Rahul, after working all day, prefers to open a food tin, therefore to cook a meal for himself.",2,"[('Rahul', 'NNP'), (',', ','), ('after', 'IN'), ('working', 'VBG'), ('all', 'DT'), ('day', 'NN'), (',', ','), ('prefers', 'NNS'), ('to', 'TO'), ('open', 'VB'), ('a', 'DT'), ('food', 'NN'), ('tin', 'NN'), (',', ','), ('therefore', 'RB'), ('to', 'TO'), ('cook', 'VB'), ('a', 'DT'), ('meal', 'NN'), ('for', 'IN'), ('himself', 'PRP'), ('.', '.')]"
11051,HIND2064021,"Rahul, after working all day, prefers to open a food tin, as long as to cook a meal for himself.",2,"[('Rahul', 'NNP'), (',', ','), ('after', 'IN'), ('working', 'VBG'), ('all', 'DT'), ('day', 'NN'), (',', ','), ('prefers', 'NNS'), ('to', 'TO'), ('open', 'VB'), ('a', 'DT'), ('food', 'NN'), ('tin', 'NN'), (',', ','), ('as', 'RB'), ('long', 'RB'), ('as', 'IN'), ('to', 'TO'), ('cook', 'VB'), ('a', 'DT'), ('meal', 'NN'), ('for', 'IN'), ('himself', 'PRP'), ('.', '.')]"
11052,HIND2064226,Rajat Oberoi came to work in sales last February since he had a good background for a sales career.,4,"[('Rajat', 'NNP'), ('Oberoi', 'NNP'), ('came', 'VBD'), ('to', 'TO'), ('work', 'VB'), ('in', 'IN'), ('sales', 'NNS'), ('last', 'JJ'), ('February', 'NNP'), ('since', 'IN'), ('he', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('good', 'JJ'), ('background', 'NN'), ('for', 'IN'), ('a', 'DT'), ('sales', 'NNS'), ('career', 'NN'), ('.', '.')]"
11053,HIND2064226,Rajat Oberoi came to work in sales last February therefore he had a good background for a sales career.,4,"[('Rajat', 'NNP'), ('Oberoi', 'NNP'), ('came', 'VBD'), ('to', 'TO'), ('work', 'VB'), ('in', 'IN'), ('sales', 'NNS'), ('last', 'JJ'), ('February', 'NNP'), ('therefore', 'NN'), ('he', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('good', 'JJ'), ('background', 'NN'), ('for', 'IN'), ('a', 'DT'), ('sales', 'NNS'), ('career', 'NN'), ('.', '.')]"
11054,HIND2064226,Rajat Oberoi came to work in sales last February whereas he had a good background for a sales career.,4,"[('Rajat', 'NNP'), ('Oberoi', 'NNP'), ('came', 'VBD'), ('to', 'TO'), ('work', 'VB'), ('in', 'IN'), ('sales', 'NNS'), ('last', 'JJ'), ('February', 'NNP'), ('whereas', 'VBD'), ('he', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('good', 'JJ'), ('background', 'NN'), ('for', 'IN'), ('a', 'DT'), ('sales', 'NNS'), ('career', 'NN'), ('.', '.')]"
11055,HIND2064226,Rajat Oberoi came to work in sales last February as he had a good background for a sales career.,4,"[('Rajat', 'NNP'), ('Oberoi', 'NNP'), ('came', 'VBD'), ('to', 'TO'), ('work', 'VB'), ('in', 'IN'), ('sales', 'NNS'), ('last', 'JJ'), ('February', 'NNP'), ('as', 'IN'), ('he', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('good', 'JJ'), ('background', 'NN'), ('for', 'IN'), ('a', 'DT'), ('sales', 'NNS'), ('career', 'NN'), ('.', '.')]"
11056,HIND2064231,"For the company had good references from her previous employer, they thought it was safe to hire her.",2,"[('For', 'IN'), ('the', 'DT'), ('company', 'NN'), ('had', 'VBD'), ('good', 'JJ'), ('references', 'NNS'), ('from', 'IN'), ('her', 'PRP$'), ('previous', 'JJ'), ('employer', 'NN'), (',', ','), ('they', 'PRP'), ('thought', 'VBD'), ('it', 'PRP'), ('was', 'VBD'), ('safe', 'JJ'), ('to', 'TO'), ('hire', 'VB'), ('her', 'PRP'), ('.', '.')]"
11057,HIND2064231,"Since the company had good references from her previous employer, they thought it was safe to hire her.",2,"[('Since', 'IN'), ('the', 'DT'), ('company', 'NN'), ('had', 'VBD'), ('good', 'JJ'), ('references', 'NNS'), ('from', 'IN'), ('her', 'PRP$'), ('previous', 'JJ'), ('employer', 'NN'), (',', ','), ('they', 'PRP'), ('thought', 'VBD'), ('it', 'PRP'), ('was', 'VBD'), ('safe', 'JJ'), ('to', 'TO'), ('hire', 'VB'), ('her', 'PRP'), ('.', '.')]"
11058,HIND2064231,"Whereas the company had good references from her previous employer, they thought it was safe to hire her.",2,"[('Whereas', 'IN'), ('the', 'DT'), ('company', 'NN'), ('had', 'VBD'), ('good', 'JJ'), ('references', 'NNS'), ('from', 'IN'), ('her', 'PRP$'), ('previous', 'JJ'), ('employer', 'NN'), (',', ','), ('they', 'PRP'), ('thought', 'VBD'), ('it', 'PRP'), ('was', 'VBD'), ('safe', 'JJ'), ('to', 'TO'), ('hire', 'VB'), ('her', 'PRP'), ('.', '.')]"
11059,HIND2064231,"Because the company had good references from her previous employer, they thought it was safe to hire her.",2,"[('Because', 'IN'), ('the', 'DT'), ('company', 'NN'), ('had', 'VBD'), ('good', 'JJ'), ('references', 'NNS'), ('from', 'IN'), ('her', 'PRP$'), ('previous', 'JJ'), ('employer', 'NN'), (',', ','), ('they', 'PRP'), ('thought', 'VBD'), ('it', 'PRP'), ('was', 'VBD'), ('safe', 'JJ'), ('to', 'TO'), ('hire', 'VB'), ('her', 'PRP'), ('.', '.')]"
11060,HIND2064236,"He was an efficient employee, since he was offered a permanent contract by the company.",3,"[('He', 'PRP'), ('was', 'VBD'), ('an', 'DT'), ('efficient', 'JJ'), ('employee', 'NN'), (',', ','), ('since', 'IN'), ('he', 'PRP'), ('was', 'VBD'), ('offered', 'VBN'), ('a', 'DT'), ('permanent', 'JJ'), ('contract', 'NN'), ('by', 'IN'), ('the', 'DT'), ('company', 'NN'), ('.', '.')]"
11061,HIND2064236,"He was an efficient employee, moreover he was offered a permanent contract by the company.",3,"[('He', 'PRP'), ('was', 'VBD'), ('an', 'DT'), ('efficient', 'JJ'), ('employee', 'NN'), (',', ','), ('moreover', 'RB'), ('he', 'PRP'), ('was', 'VBD'), ('offered', 'VBN'), ('a', 'DT'), ('permanent', 'JJ'), ('contract', 'NN'), ('by', 'IN'), ('the', 'DT'), ('company', 'NN'), ('.', '.')]"
11062,HIND2064236,"He was an efficient employee, therefore he was offered a permanent contract by the company.",3,"[('He', 'PRP'), ('was', 'VBD'), ('an', 'DT'), ('efficient', 'JJ'), ('employee', 'NN'), (',', ','), ('therefore', 'RB'), ('he', 'PRP'), ('was', 'VBD'), ('offered', 'VBN'), ('a', 'DT'), ('permanent', 'JJ'), ('contract', 'NN'), ('by', 'IN'), ('the', 'DT'), ('company', 'NN'), ('.', '.')]"
11063,HIND2064236,"He was an efficient employee, furthermore he was offered a permanent contract by the company.",3,"[('He', 'PRP'), ('was', 'VBD'), ('an', 'DT'), ('efficient', 'JJ'), ('employee', 'NN'), (',', ','), ('furthermore', 'RB'), ('he', 'PRP'), ('was', 'VBD'), ('offered', 'VBN'), ('a', 'DT'), ('permanent', 'JJ'), ('contract', 'NN'), ('by', 'IN'), ('the', 'DT'), ('company', 'NN'), ('.', '.')]"
11064,HIND2064240,"While he performed efficiently, he seemed unhappy  from the start.",1,"[('While', 'IN'), ('he', 'PRP'), ('performed', 'VBD'), ('efficiently', 'RB'), (',', ','), ('he', 'PRP'), ('seemed', 'VBD'), ('unhappy', 'JJ'), ('from', 'IN'), ('the', 'DT'), ('start', 'NN'), ('.', '.')]"
11065,HIND2064240,"Moreover he performed efficiently, he seemed unhappy  from the start.",1,"[('Moreover', 'RB'), ('he', 'PRP'), ('performed', 'VBD'), ('efficiently', 'RB'), (',', ','), ('he', 'PRP'), ('seemed', 'VBD'), ('unhappy', 'JJ'), ('from', 'IN'), ('the', 'DT'), ('start', 'NN'), ('.', '.')]"
11066,HIND2064240,"Therefore he performed efficiently, he seemed unhappy  from the start.",1,"[('Therefore', 'RB'), ('he', 'PRP'), ('performed', 'VBD'), ('efficiently', 'RB'), (',', ','), ('he', 'PRP'), ('seemed', 'VBD'), ('unhappy', 'JJ'), ('from', 'IN'), ('the', 'DT'), ('start', 'NN'), ('.', '.')]"
11067,HIND2064240,"For he performed efficiently, he seemed unhappy  from the start.",1,"[('For', 'IN'), ('he', 'PRP'), ('performed', 'VBD'), ('efficiently', 'RB'), (',', ','), ('he', 'PRP'), ('seemed', 'VBD'), ('unhappy', 'JJ'), ('from', 'IN'), ('the', 'DT'), ('start', 'NN'), ('.', '.')]"
11068,HIND2064245,"Moreover, a gradual decrease in the sales figures were noticed.",1,"[('Moreover', 'RB'), (',', ','), ('a', 'DT'), ('gradual', 'JJ'), ('decrease', 'NN'), ('in', 'IN'), ('the', 'DT'), ('sales', 'NNS'), ('figures', 'NNS'), ('were', 'VBD'), ('noticed', 'VBN'), ('.', '.')]"
11069,HIND2064245,"Although, a gradual decrease in the sales figures were noticed.",1,"[('Although', 'IN'), (',', ','), ('a', 'DT'), ('gradual', 'JJ'), ('decrease', 'NN'), ('in', 'IN'), ('the', 'DT'), ('sales', 'NNS'), ('figures', 'NNS'), ('were', 'VBD'), ('noticed', 'VBN'), ('.', '.')]"
11070,HIND2064245,"For, a gradual decrease in the sales figures were noticed.",1,"[('For', 'IN'), (',', ','), ('a', 'DT'), ('gradual', 'JJ'), ('decrease', 'NN'), ('in', 'IN'), ('the', 'DT'), ('sales', 'NNS'), ('figures', 'NNS'), ('were', 'VBD'), ('noticed', 'VBN'), ('.', '.')]"
11071,HIND2064245, ,1,[]
11072,HIND2064250,"Although the company normally give their staff the time to improve, it doesn't seem as if training courses will change things for better.",1,"[('Although', 'IN'), ('the', 'DT'), ('company', 'NN'), ('normally', 'RB'), ('give', 'VBP'), ('their', 'PRP$'), ('staff', 'NN'), ('the', 'DT'), ('time', 'NN'), ('to', 'TO'), ('improve', 'VB'), (',', ','), ('it', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('seem', 'VB'), ('as', 'IN'), ('if', 'IN'), ('training', 'NN'), ('courses', 'NNS'), ('will', 'MD'), ('change', 'VB'), ('things', 'NNS'), ('for', 'IN'), ('better', 'JJR'), ('.', '.')]"
11073,HIND2064250,"Furthermore the company normally give their staff the time to improve, it doesn't seem as if training courses will change things for better.",1,"[('Furthermore', 'IN'), ('the', 'DT'), ('company', 'NN'), ('normally', 'RB'), ('give', 'VBP'), ('their', 'PRP$'), ('staff', 'NN'), ('the', 'DT'), ('time', 'NN'), ('to', 'TO'), ('improve', 'VB'), (',', ','), ('it', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('seem', 'VB'), ('as', 'IN'), ('if', 'IN'), ('training', 'NN'), ('courses', 'NNS'), ('will', 'MD'), ('change', 'VB'), ('things', 'NNS'), ('for', 'IN'), ('better', 'JJR'), ('.', '.')]"
11074,HIND2064250,"Because the company normally give their staff the time to improve, it doesn't seem as if training courses will change things for better.",1,"[('Because', 'IN'), ('the', 'DT'), ('company', 'NN'), ('normally', 'RB'), ('give', 'VBP'), ('their', 'PRP$'), ('staff', 'NN'), ('the', 'DT'), ('time', 'NN'), ('to', 'TO'), ('improve', 'VB'), (',', ','), ('it', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('seem', 'VB'), ('as', 'IN'), ('if', 'IN'), ('training', 'NN'), ('courses', 'NNS'), ('will', 'MD'), ('change', 'VB'), ('things', 'NNS'), ('for', 'IN'), ('better', 'JJR'), ('.', '.')]"
11075,HIND2064250,"Whereas the company normally give their staff the time to improve, it doesn't seem as if training courses will change things for better.",1,"[('Whereas', 'IN'), ('the', 'DT'), ('company', 'NN'), ('normally', 'RB'), ('give', 'VBP'), ('their', 'PRP$'), ('staff', 'NN'), ('the', 'DT'), ('time', 'NN'), ('to', 'TO'), ('improve', 'VB'), (',', ','), ('it', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('seem', 'VB'), ('as', 'IN'), ('if', 'IN'), ('training', 'NN'), ('courses', 'NNS'), ('will', 'MD'), ('change', 'VB'), ('things', 'NNS'), ('for', 'IN'), ('better', 'JJR'), ('.', '.')]"
11076,HIND2064255,"Unless the performance improves over the next few months, the company will see no other course of action than to terminate the contract.",1,"[('Unless', 'IN'), ('the', 'DT'), ('performance', 'NN'), ('improves', 'VBZ'), ('over', 'IN'), ('the', 'DT'), ('next', 'JJ'), ('few', 'JJ'), ('months', 'NNS'), (',', ','), ('the', 'DT'), ('company', 'NN'), ('will', 'MD'), ('see', 'VB'), ('no', 'DT'), ('other', 'JJ'), ('course', 'NN'), ('of', 'IN'), ('action', 'NN'), ('than', 'IN'), ('to', 'TO'), ('terminate', 'VB'), ('the', 'DT'), ('contract', 'NN'), ('.', '.')]"
