,Slide ID,Options,Correct ID,is_correct
20313,HIND4326296,My bed is very big.,1.0,0
20314,HIND4326296,My side table is very big.,1.0,0
20315,HIND4326296,My chandelier is very big.,1.0,0
20316,HIND4331682,My room is big and airy.,1.0,0
20317,HIND4331682,My room has big and airy.,1.0,0
20318,HIND4331682,My room has big and air.,1.0,0
20319,HIND4331682,My room are big and airy.,1.0,0
20320,HIND-6724959,I go to the mall every day.,1.0,0
20321,HIND-6724959,I go to the bus stop every day.,1.0,0
20322,HIND-6724959,I go to the airport every day.,1.0,0
20323,HIND-6724959,I go to the temple every day.,1.0,0
20324,HIND-6723535,I go to the mall every day.,4.0,0
20325,HIND-6723535,I go to the bus stop every day.,4.0,0
20326,HIND-6723535,I go to the airport every day.,4.0,0
20327,HIND-6723535,I go to the temple every day.,4.0,0
20328,HIND-6719407,I go temple every day.,4.0,0
20329,HIND-6719407,I to temple every day.,4.0,0
20330,HIND-6719407,I goes to temple every day.,4.0,0
20331,HIND-6719407,I go to the temple every day.,4.0,0
20332,HIND-6718046,I watch movies on a movie theatre.,3.0,0
20333,HIND-6718046,I watch movies from a movie theatre.,3.0,0
20334,HIND-6718046,I watch movies at a movie theatre.,3.0,0
20335,HIND-6718046,I watch movies to a movie theatre.,3.0,0
20336,HIND-6715937,She lives next to the park.,1.0,0
20337,HIND-6715937,She lives behind the park.,1.0,0
20338,HIND-6715937,She lives in the park.,1.0,0
20339,HIND-6715937,She lives next to the mall.,1.0,0
20340,HIND-6714573,She is at the mall.,3.0,0
20341,HIND-6714573,She is at the library.,3.0,0
20342,HIND-6714573,She is at the airport.,3.0,0
20343,HIND-6714573,She is at the bus stop.,3.0,0
20344,HIND-6706380,Where is the temple?,1.0,0
20345,HIND-6706380,Where is the mall?,1.0,0
20346,HIND-6706380,Where are the temple?,1.0,0
20347,HIND-6706380,At where is temple?,1.0,0
20348,HIND-6704954,Where is the temple?,2.0,0
20349,HIND-6704954,Where is the mall?,2.0,0
20350,HIND-6704954,Where are the temple?,2.0,0
20351,HIND-6704954,At where is temple?,2.0,0
20352,HIND-6703593,Are there a mall next to your house?,2.0,0
20353,HIND-6703593,Is there a mall next to your house?,2.0,0
20354,HIND-6703593,Is here a mall next to your house?,2.0,0
20355,HIND-6703593,Is there malls next to your house?,2.0,0
20356,HIND-6699486,The mall is near my house.,2.0,0
20357,HIND-6699486,The hospital is near my house.,2.0,0
20358,HIND-6699486,The park is near my house.,2.0,0
20359,HIND-6699486,The airport is near my house.,2.0,0
20360,HIND-6696745,Is there a park near your house?,3.0,0
20361,HIND-6696745,Is there a bank near to the your house?,3.0,0
20362,HIND-6696745,Is there a bank near your house?,3.0,0
20363,HIND-6696745,Is there a bank near my house?,3.0,0
20364,HIND4401819,Office,2.0,0
20365,HIND4401819,Neighborhood,2.0,0
20366,HIND4401819,Park,2.0,0
20367,HIND4401819,University,2.0,0
20368,HIND4410815,New York is a beautiful city,2.0,0
20369,HIND4410815,New York is a busy city,2.0,0
20370,HIND4410815,New York is a fantastic city,2.0,0
20371,HIND4410815,New York is a friendly city,2.0,0
20372,HIND4418375,Beautiful,4.0,0
20373,HIND4418375,Fantastic,4.0,0
20374,HIND4418375,Quiet,4.0,0
20375,HIND4418375,Busy,4.0,0
20376,HIND4422583,A beautiful place.,4.0,0
20377,HIND4422583,A fantastic place.,4.0,0
20378,HIND4422583,A quiet place.,4.0,0
20379,HIND4422583,A boring place.,4.0,0
20380,HIND4429212,Paris is a beautiful city.,1.0,0
20381,HIND4429212,Paris is a busy city.,1.0,0
20382,HIND4429212,Paris is a quiet city.,1.0,0
20383,HIND4429212,Paris is a boring city.,1.0,0
20384,HIND4430791,London is fantastic.,1.0,0
20385,HIND4430791,London is a fantastic.,1.0,0
20386,HIND4430791,London is fantastic city.,1.0,0
20387,HIND4430791,London has fantastic city.,1.0,0
20388,HIND4437038,This is a quiet city.,4.0,0
20389,HIND4437038,This is a beautiful city.,4.0,0
20390,HIND4437038,This is a busy city.,4.0,0
20391,HIND4437038,This is a noisy city.,4.0,0
20392,HIND4442198,<default-capital-city-name> has a noisy streets.,2.0,0
20393,HIND4442198,<default-capital-city-name> has noisy streets.,2.0,0
20394,HIND4442198,<default-capital-city-name> has quiet streets.,2.0,0
20395,HIND4442198,<default-capital-city-name> has noisy neighborhoods.,2.0,0
20396,HIND4472108,Behind,2.0,0
20397,HIND4472108,Across,2.0,0
20398,HIND4472108,Under,2.0,0
20399,HIND4472108,Near,2.0,0
20400,HIND4476570,मेरे घर के पीछे एक बैंक है.,3.0,0
20401,HIND4476570,मेरे घर के नीचे एक बैंक है.,3.0,0
20402,HIND4476570,मेरे घर से सड़क के उस पार एक बैंक है.,3.0,0
20403,HIND4476570,मेरे घर के अंदर एक बैंक है.,3.0,0
20404,HIND4479151,मेरे घर के बगल में एक सूपर मार्केट है.,3.0,0
20405,HIND4479151,मेरे घर के पीछे एक सूपर मार्केट है.,3.0,0
20406,HIND4479151,मेरे घर के उस पार एक सूपर मार्केट है.,3.0,0
20407,HIND4479151,मेरे घर के सामने एक सूपर मार्केट है.,3.0,0
20408,HIND4492624,Is there any good restaurants in this city?,2.0,0
20409,HIND4492624,Are there any good restaurants in this city?,2.0,0
20410,HIND4492624,Are their any good restaurants in this city?,2.0,0
20411,HIND4492624,Are they any good restaurants in this city?,2.0,0
20412,HIND4495166,There is a great restaurant across from my house.,4.0,0
20413,HIND4495166,There is a great mall next to my house.,4.0,0
20414,HIND4495166,There is a great restaurant behind my house.,4.0,0
20415,HIND4495166,There is a great restaurant next to my house.,4.0,0
20416,HIND4496663,There are two great restaurants in my neighborhood.,4.0,0
20417,HIND4496663,There are no great restaurants in my neighborhood.,4.0,0
20418,HIND4496663,There are a great restaurants in my neighborhood.,4.0,0
20419,HIND4496663,There is a great restaurant in my neighborhood.,4.0,0
20420,HIND4504500,<default-female-name2> sits behind me in the class.,1.0,0
20421,HIND4504500,<default-female-name2> sits next to me in the class.,1.0,0
20422,HIND4504500,<default-female-name2> sits in front me in the class.,1.0,0
20423,HIND4504500,<default-female-name2> sits at my backside in the class.,1.0,0
20424,HIND4561612,Where is the airport?,1.0,0
20425,HIND4561612,When is the airport?,1.0,0
20426,HIND4561612,What is the airport?,1.0,0
20427,HIND4561612,Who is the airport?,1.0,0
20428,HIND4592011,In Mumbai,1.0,0
20429,HIND4592011,In Delhi,1.0,0
20430,HIND4592011,On Ring Road,1.0,0
20431,HIND4592011,Near Lotus Temple,1.0,0
20432,HIND4605516,Most populous city.,1.0,0
20433,HIND4605516,Most famous city.,1.0,0
20434,HIND4605516,Most beautiful city.,1.0,0
20435,HIND4605516,Most noisy city.,1.0,0
20436,HIND4608359,Paris is a famous tourist destination.,1.0,0
20437,HIND4608359,Paris is the famous tourist destination.,1.0,0
20438,HIND4608359,Paris is a famous for tourist destination.,1.0,0
20439,HIND4608359,Paris is famous tourist destination.,1.0,0
20440,HIND4609684,Museum,1.0,0
20441,HIND4609684,Beach,1.0,0
20442,HIND4609684,Park,1.0,0
20443,HIND4609684,Temple,1.0,0
20444,HIND4618301,You sell shoes at a shoe store.,2.0,0
20445,HIND4618301,You buy shoes at a shoe store.,2.0,0
20446,HIND4618301,You are buy shoes at a shoe store.,2.0,0
20447,HIND4618301,You buy shoes at a bookstore.,2.0,0
20448,HIND4621086,I buy fish at a book store.,3.0,0
20449,HIND4621086,I buy fish at a shoe store.,3.0,0
20450,HIND4621086,I buy fish at a fish market.,3.0,0
20451,HIND4621086,I buy fish at a temple.,3.0,0
20452,HIND4639262,My mother is at the mall.,3.0,0
20453,HIND4639262,My mother is at the bookstore.,3.0,0
20454,HIND4639262,My mother is at the grocery store.,3.0,0
20455,HIND4639262,My mother is at the fish market.,3.0,0
20456,HIND4643295,Fish market,4.0,0
20457,HIND4643295,Medical store,4.0,0
20458,HIND4643295,Grocery store,4.0,0
20459,HIND4643295,Florist,4.0,0
20460,HIND4648932,फूल बेचने वाले की दुकान कहाँ है?,3.0,0
20461,HIND4648932,दवाई की दुकान कहाँ है?,3.0,0
20462,HIND4648932,कसाई की दुकान कहाँ है?,3.0,0
20463,HIND4648932,किराने की दुकान कहाँ है?,3.0,0
20464,HIND4658423,मुझे चिप्स खानी है.,2.0,0
20465,HIND4658423,मुझे 1 पैकेट चिप्स चाहिए.,2.0,0
20466,HIND4658423,मुझे 1 पैकेट दूध चाहिए.,2.0,0
20467,HIND4658423,मुझे 1 किलो फल चाहिए.,2.0,0
20468,HIND4664825,Fish market,2.0,0
20469,HIND4664825,Dairy,2.0,0
20470,HIND4664825,Florist''s store,2.0,0
20471,HIND4664825,Butcher''s market,2.0,0
20472,HIND4666039,Grocery store,1.0,0
20473,HIND4666039,Butcher''s market,1.0,0
20474,HIND4666039,Bookstore,1.0,0
20475,HIND4666039,Vegetable market,1.0,0
20476,HIND4667286,Butcher''s market,3.0,0
20477,HIND4667286,Fish market,3.0,0
20478,HIND4667286,Vegetable market,3.0,0
20479,HIND4667286,Bookstore,3.0,0
20480,HIND4669035,Florist''s store,1.0,0
20481,HIND4669035,Butcher''s market,1.0,0
20482,HIND4669035,Bookstore,1.0,0
20483,HIND4669035,Fish market,1.0,0
20484,HIND4674498,Butcher''s market,1.0,0
20485,HIND4674498,Vegetable market,1.0,0
20486,HIND4674498,Bookstore,1.0,0
20487,HIND4674498,Florist,1.0,0
20488,HIND4681612,Medical store,1.0,0
20489,HIND4681612,Florist,1.0,0
20490,HIND4681612,Fish market,1.0,0
20491,HIND4681612,Butcher''s market,1.0,0
20492,HIND4726778,How many milk do you have?,2.0,0
20493,HIND4726778,How much milk do you have?,2.0,0
20494,HIND4726778,How many milks do you have?,2.0,0
20495,HIND4726778,How much milks do you have?,2.0,0
20496,HIND4733254,How many tea do you want?,3.0,0
20497,HIND4733254,How many teas do you want?,3.0,0
20498,HIND4733254,How much tea do you want?,3.0,0
20499,HIND4733254,How much teas do you want?,3.0,0
20500,HIND4735697,How many is this skirt for?,2.0,0
20501,HIND4735697,How much is this skirt for?,2.0,0
20502,HIND4735697,How much does this skirt for?,2.0,0
20503,HIND4735697,How much are this skirt for?,2.0,0
20504,HIND4738633,How much is these shoes for?,4.0,0
20505,HIND4738633,How many are these shoes for?,4.0,0
20506,HIND4738633,How much are this shoes for?,4.0,0
20507,HIND4738633,How much are these shoes for?,4.0,0
20508,HIND4739912,कितने संतरे हैं?,2.0,0
20509,HIND4739912,ये संतरे कितने के हैं?,2.0,0
20510,HIND4739912,वो संतरे कितने के हैं?,2.0,0
20511,HIND4739912,यह संतरा कितने का है?,2.0,0
20512,HIND4741315,यह पचास रुपये का है.,1.0,0
20513,HIND4741315,यह पचास है.,1.0,0
20514,HIND4741315,यह पचास बार है.,1.0,0
20515,HIND4741315,यह पचास रुपये का नहीं है.,1.0,0
20516,HIND4752909,यह कितने का है?,1.0,0
20517,HIND4752909,वह कितने का है?,1.0,0
20518,HIND4752909,यह कितना है?,1.0,0
20519,HIND4752909,वे कितने के हैं?,1.0,0
20520,HIND4773362,How many milk are there in the cup?,2.0,0
20521,HIND4773362,How much milk is there in the cup?,2.0,0
20522,HIND4773362,How much milk are there in the cup?,2.0,0
20523,HIND4773362,How much milks are there in the cup?,2.0,0
20524,HIND4783689,There are some flour in the box.,3.0,0
20525,HIND4783689,There are few flour in the box.,3.0,0
20526,HIND4783689,There is some flour in the box.,3.0,0
20527,HIND4783689,There is few flour in the box.,3.0,0
20528,HIND4785018,There aren't many flour in the box.,4.0,0
20529,HIND4785018,There isn't many flour in the box.,4.0,0
20530,HIND4785018,There aren't much flour in the box.,4.0,0
20531,HIND4785018,There isn't much flour in the box.,4.0,0
20532,HIND4786370,There aren't much milk in the glass.,3.0,0
20533,HIND4786370,There isn't a much milk in the glass.,3.0,0
20534,HIND4786370,There isn't much milk in the glass.,3.0,0
20535,HIND4786370,There isn't many milk in the glass.,3.0,0
20536,HIND4803517,Your clothes are very dirty.,1.0,0
20537,HIND4803517,Your cloth are very dirty.,1.0,0
20538,HIND4803517,Your cloth is very dirty.,1.0,0
20539,HIND4803517,Your clothes is very dirty.,1.0,0
20540,HIND4834998,Do you have any handkerchief?,2.0,0
20541,HIND4834998,Do you have a handkerchief?,2.0,0
20542,HIND4834998,Do you have some handkerchief?,2.0,0
20543,HIND4834998,Do you have an handkerchief?,2.0,0
20544,HIND4836292,Is there any eggs in the fridge?,2.0,0
20545,HIND4836292,Are there any eggs in the fridge?,2.0,0
20546,HIND4836292,Are there an eggs in the fridge?,2.0,0
20547,HIND4836292,Is there an eggs in the fridge?,2.0,0
20548,HIND4841806,Would you like any green apples or red apples?,3.0,0
20549,HIND4841806,Would you like a green apples or red apples?,3.0,0
20550,HIND4841806,Would you like green apples or red apples?,3.0,0
20551,HIND4841806,Would you like an green apples or red apples?,3.0,0
20552,HIND4850033,He has any money.,3.0,0
20553,HIND4850033,He has a money.,3.0,0
20554,HIND4850033,He has some money.,3.0,0
20555,HIND4850033,He has many money.,3.0,0
20556,HIND7051426,She has been working here since January 2014.,1.0,0
20557,HIND7051426,She is been working here since January 2014.,1.0,0
20558,HIND7051426,,1.0,0
20559,HIND7051426,,1.0,0
20560,HIND8151334,But your favorite team lost the match.,1.0,0
20561,HIND8151334,But your favorite team had lose the match.,1.0,0
20562,HIND8151334,,1.0,0
20563,HIND8151334,,1.0,0
20564,HIND8111831,I pray for the families living their.,2.0,0
20565,HIND8111831,I pray for the families living there.,2.0,0
20566,HIND8111831,,2.0,0
20567,HIND8111831,,2.0,0
20568,HIND115881,You are late. Where have you been?,1.0,0
20569,HIND115881,You are late. Where have you gone?,1.0,0
20570,HIND115881,,1.0,0
20571,HIND115881,,1.0,0
20572,HIND132450,Himani isn't here now. She has gone to the dentist.,1.0,0
20573,HIND132450,Himani isn't here now. She has been to the dentist.,1.0,0
20574,HIND132450,,1.0,0
20575,HIND132450,,1.0,0
20576,HIND354550,The manager is going to tell us about the new project.,1.0,0
20577,HIND354550,The manager is going to say us about the new project.,1.0,0
20578,HIND354550,,1.0,0
20579,HIND354550,,1.0,0
20580,HIND358623,What did you tell?,2.0,0
20581,HIND358623,What did you say?,2.0,0
20582,HIND358623,,2.0,0
20583,HIND358623,,2.0,0
20584,HIND366569,He told me that he was going to Mumbai.,1.0,0
20585,HIND366569,He told to me that he was going to Mumbai.,1.0,0
20586,HIND366569,,1.0,0
20587,HIND366569,,1.0,0
20588,HIND373305,"Neha said to her, \""I hope you come soon.\""",1.0,0
20589,HIND373305,"Neha told to her, \""I hope you come soon.\""",1.0,0
20590,HIND373305,,1.0,0
20591,HIND373305,,1.0,0
20592,HIND8734391,Would you mind if I smoke in your balcony?,1.0,0
20593,HIND8734391,Would you will mind if I smoke in your balcony?,1.0,0
20594,HIND8734391,,1.0,0
20595,HIND8734391,,1.0,0
20596,HIND9086172,Yes,2.0,0
20597,HIND9086172,No,2.0,0
20598,HIND9086172,,2.0,0
20599,HIND9086172,,2.0,0
20600,HIND52003,Which one is your favorite teacher in this photograph?,1.0,0
20601,HIND52003,What is your favorite teacher in this photograph?,1.0,0
20602,HIND52003,,1.0,0
20603,HIND52003,,1.0,0
20604,HIND65307,In which month are we celebrating your promotion?,1.0,0
20605,HIND65307,In when month are we celebrating your promotion?,1.0,0
20606,HIND65307,,1.0,0
20607,HIND65307,,1.0,0
20608,HIND8762098,She's less arrogant than her sister.,1.0,0
20609,HIND8762098,She's less proudy than her sister.,1.0,0
20610,HIND8762098,,1.0,0
20611,HIND8762098,,1.0,0
20612,HIND8767822,"We have the same car, but yours seems different from mine.",1.0,0
20613,HIND8767822,"We have the same car, but yours seems different as mine.",1.0,0
20614,HIND8767822,,1.0,0
20615,HIND8767822,,1.0,0
20616,HIND8483157,She has been ill since Thursday.,1.0,0
20617,HIND8483157,She was ill since Thursday.,1.0,0
20618,HIND8483157,,1.0,0
20619,HIND8483157,,1.0,0
20620,HIND8853796,I'd wore yellow with that sweater if I were you.,2.0,0
20621,HIND8853796,I'd wear yellow with that sweater if I were you.,2.0,0
20622,HIND8853796,,2.0,0
20623,HIND8853796,,2.0,0
20624,HIND8858505,Why don't you try holding your breath for a minute?,1.0,0
20625,HIND8858505,Why don't you tried hold your breath for a minute?,1.0,0
20626,HIND8858505,,1.0,0
20627,HIND8858505,,1.0,0
20628,HIND8864439,Have you thought about seeing a doctor?,1.0,0
20629,HIND8864439,Have you think about seeing a doctor?,1.0,0
20630,HIND8864439,,1.0,0
20631,HIND8864439,,1.0,0
20632,HIND8866594,Why don't you called her?,2.0,0
20633,HIND8866594,Why don't you call her?,2.0,0
20634,HIND8866594,,2.0,0
20635,HIND8866594,,2.0,0
20636,HIND8869352,"If I were you, I would tell her.",1.0,0
20637,HIND8869352,"If I were you, I would told her.",1.0,0
20638,HIND8869352,,1.0,0
20639,HIND8869352,,1.0,0
20640,HIND8873864,You'd better brush your teeth regularly.,1.0,0
20641,HIND8873864,You'd better brushed your teeth regularly.,1.0,0
20642,HIND8873864,,1.0,0
20643,HIND8873864,,1.0,0
20644,HIND8880149,Have you thought about working out?,1.0,0
20645,HIND8880149,Have you think about working out?,1.0,0
20646,HIND8880149,,1.0,0
20647,HIND8880149,,1.0,0
20648,HIND8983164,"If you went to bed earlier, you would not be so tired.",1.0,0
20649,HIND8983164,"If you went to bed earlier, you are not so tired.",1.0,0
20650,HIND8983164,,1.0,0
20651,HIND8983164,,1.0,0
20652,HIND8985412,"If the weather isn't so bad, we would go to the park. ",2.0,0
20653,HIND8985412,"If the weather wasn't so bad, we would go to the park. ",2.0,0
20654,HIND8985412,,2.0,0
20655,HIND8985412,,2.0,0
20656,HIND9224932,Raj impresses everyone accept her father.,2.0,0
20657,HIND9224932,Raj impresses everyone except her father.,2.0,0
20658,HIND9224932,,2.0,0
20659,HIND9224932,,2.0,0
20660,HIND9236142,"When Raj is about to leave, Simran's father knows his mistake.",2.0,0
20661,HIND9236142,"When Raj is about to leave, Simran's father realizes his mistake.",2.0,0
20662,HIND9236142,,2.0,0
20663,HIND9236142,,2.0,0
20664,HIND9237636,He allows Simran to leave with Raj,1.0,0
20665,HIND9237636,He is allow Simran to leave with Raj,1.0,0
20666,HIND9237636,,1.0,0
20667,HIND9237636,,1.0,0
20668,HIND9246171,Simran tells the truth to Raj that she is already engaged,1.0,0
20669,HIND9246171,Simran telling the truth to Raj that she is already engaged,1.0,0
20670,HIND9246171,,1.0,0
20671,HIND9246171,,1.0,0
20672,HIND8928941,"In my opinion, 'Sholay' is the best movie ever made.",1.0,0
20673,HIND8928941,"In my opinions, 'Sholay' is the best movie ever made.",1.0,0
20674,HIND8928941,,1.0,0
20675,HIND8928941,,1.0,0
20676,HIND8930551,I have feel that it's the right thing to do.,2.0,0
20677,HIND8930551,I feel that it's the right thing to do.,2.0,0
20678,HIND8930551,,2.0,0
20679,HIND8930551,,2.0,0
20680,HIND8933833,"From my point of view, it wasn't the right thing to do.",1.0,0
20681,HIND8933833,"From mine point of view, it wasn't the right thing to do.",1.0,0
20682,HIND8933833,,1.0,0
20683,HIND8933833,,1.0,0
20684,HIND8935914,"Personally, I think blue suits you more.",1.0,0
20685,HIND8935914,"Personalized, I think blue suits you more.",1.0,0
20686,HIND8935914,,1.0,0
20687,HIND8935914,,1.0,0
20688,HIND8939768,"Well, for me, a friend is someone who is fun to be with.",1.0,0
20689,HIND8939768,"Well, at me, a friend is someone who is fun to be with.",1.0,0
20690,HIND8939768,,1.0,0
20691,HIND8939768,,1.0,0
20692,HIND8942044,I completely agree. Friends need to be completely honest.,1.0,0
20693,HIND8942044,I complete agree. Friends need to be completely honest.,1.0,0
20694,HIND8942044,,1.0,0
20695,HIND8942044,,1.0,0
20696,HIND8944753,I believe that Bangkok is a great place to live.,1.0,0
20697,HIND8944753,I beleive that Bangkok is a great place to live.,1.0,0
20698,HIND8944753,,1.0,0
20699,HIND8944753,,1.0,0
20700,HIND8950002,"I believe that there are a lot of people here, but the city is always busy and exciting.",2.0,0
20701,HIND8950002,"I don't think that there are a lot of people here, but the city is always busy and exciting.",2.0,0
20702,HIND8950002,,2.0,0
20703,HIND8950002,,2.0,0
20704,HIND9534983,"Last year, I went to Rajasthan for a vacation.",1.0,0
20705,HIND9534983,"Last year, I gone to Rajasthan for a vacation.",1.0,0
20706,HIND9534983,,1.0,0
20707,HIND9534983,,1.0,0
20708,HIND9537398,I flew to Jaipur and then I took a train to Udaipur.,1.0,0
20709,HIND9537398,I flyed to Jaipur and then I took a train to Udaipur.,1.0,0
20710,HIND9537398,,1.0,0
20711,HIND9537398,,1.0,0
20712,HIND9540097,I stayed at a hotel from the lake.,2.0,0
20713,HIND9540097,I stayed at a hotel by the lake.,2.0,0
20714,HIND9540097,,2.0,0
20715,HIND9540097,,2.0,0
20716,HIND9543261,I took a taxi and than I went to check the palace out.,2.0,0
20717,HIND9543261,I took a taxi and then I went to check the palace out.,2.0,0
20718,HIND9543261,,2.0,0
20719,HIND9543261,,2.0,0
20720,HIND9546659,I had dinner at a rooftop restaurant.,1.0,0
20721,HIND9546659,I was have dinner at a rooftop restaurant.,1.0,0
20722,HIND9546659,,1.0,0
20723,HIND9546659,,1.0,0
20724,HIND9550124,I went for a walk by the lake.,1.0,0
20725,HIND9550124,I went for a walk in the lake.,1.0,0
20726,HIND9550124,,1.0,0
20727,HIND9550124,,1.0,0
20728,HIND9552710,"While I was at the lake, suddenly the snow started dropping heavily.",2.0,0
20729,HIND9552710,"While I was at the lake, suddenly the snow started falling heavily.",2.0,0
20730,HIND9552710,,2.0,0
20731,HIND9552710,,2.0,0
20732,HIND9555043,I immediately called a taxi.,1.0,0
20733,HIND9555043,I immediate called a taxi.,1.0,0
20734,HIND9555043,,1.0,0
20735,HIND9555043,,1.0,0
20736,HIND9558106,"The snowfall was very heavy, the driver tried his best not to loose control of the taxi.",2.0,0
20737,HIND9558106,"The snowfall was very heavy, the driver tried his best not to lose control of the taxi.",2.0,0
20738,HIND9558106,,2.0,0
20739,HIND9558106,,2.0,0
20740,HIND9561593,I realized that I had left my wallet at the restaurant.,1.0,0
20741,HIND9561593,I realized that I had leaved my wallet at the restaurant.,1.0,0
20742,HIND9561593,,1.0,0
20743,HIND9561593,,1.0,0
20744,HIND9571915,"When I got my wallet back, I noticed that my credit card had been stealed.",2.0,0
20745,HIND9571915,"When I got my wallet back, I noticed that my credit card had been stolen.",2.0,0
20746,HIND9571915,,2.0,0
20747,HIND9571915,,2.0,0
20748,HIND9574896,I hurried rushed to the police station.,2.0,0
20749,HIND9574896,I hurriedly rushed to the police station.,2.0,0
20750,HIND9574896,,2.0,0
20751,HIND9574896,,2.0,0
20752,HIND9578073,I told the hotel that I will be able to make the payment provided I find my card.,1.0,0
20753,HIND9578073,I told the hotel that I will be able to make the payment unless I find my card.,1.0,0
20754,HIND9578073,,1.0,0
20755,HIND9578073,,1.0,0
20756,HIND9580417,"The hotel told me that unless I make a payment, they would not let me stay.",1.0,0
20757,HIND9580417,"The hotel told me that provided I make a payment, they would not let me stay.",1.0,0
20758,HIND9580417,,1.0,0
20759,HIND9580417,,1.0,0
20760,HIND9583077,I called to my friend to seek his help.,2.0,0
20761,HIND9583077,I called my friend up to seek his help.,2.0,0
20762,HIND9583077,,2.0,0
20763,HIND9583077,,2.0,0
20764,HIND8958396,Without a doubt you should buy that bag.,1.0,0
20765,HIND8958396,Without a doubting you should buy that bag.,1.0,0
20766,HIND8958396,,1.0,0
20767,HIND8958396,,1.0,0
20768,HIND8962489,I'm pretty sure that she will come.,1.0,0
20769,HIND8962489,I'm pretty surely that she will come.,1.0,0
20770,HIND8962489,,1.0,0
20771,HIND8962489,,1.0,0
20772,HIND8966377,I strongly believe that our team will win.,1.0,0
20773,HIND8966377,I am believe strongly that our team will win.,1.0,0
20774,HIND8966377,,1.0,0
20775,HIND8966377,,1.0,0
20776,HIND9692786,His car is being repaired.,1.0,0
20777,HIND9692786,His car is being repair.,1.0,0
20778,HIND9692786,,1.0,0
20779,HIND9692786,,1.0,0
20780,HIND9694842,Our TV is being fixed at the moment.,1.0,0
20781,HIND9694842,Our TV is being fix at the moment.,1.0,0
20782,HIND9694842,,1.0,0
20783,HIND9694842,,1.0,0
20784,HIND9696886,Our photos is being developed.,2.0,0
20785,HIND9696886,Our photos are being developed.,2.0,0
20786,HIND9696886,,2.0,0
20787,HIND9696886,,2.0,0
20788,HIND9698927,Your lunch is being prepared.,1.0,0
20789,HIND9698927,Your lunch being prepared.,1.0,0
20790,HIND9698927,,1.0,0
20791,HIND9698927,,1.0,0
20792,HIND9707767,A picture of him is being taken by her.,1.0,0
20793,HIND9707767,A picture of him are being taken by her.,1.0,0
20794,HIND9707767,,1.0,0
20795,HIND9707767,,1.0,0
20796,HIND9711623,A poem is being write by me.,2.0,0
20797,HIND9711623,A poem is being written by me.,2.0,0
20798,HIND9711623,,2.0,0
20799,HIND9711623,,2.0,0
20800,HIND9714695,Football is being play by us.,2.0,0
20801,HIND9714695,Football is being played by us.,2.0,0
20802,HIND9714695,,2.0,0
20803,HIND9714695,,2.0,0
20804,HIND9717529,A tie is being worn by him.,1.0,0
20805,HIND9717529,A tie being worn by him.,1.0,0
20806,HIND9717529,,1.0,0
20807,HIND9717529,,1.0,0
20808,HIND9723292,The package is being delivered.,1.0,0
20809,HIND9723292,The package is being deliver.,1.0,0
20810,HIND9723292,,1.0,0
20811,HIND9723292,,1.0,0
20812,HIND9725083,The team is being congratulate.,2.0,0
20813,HIND9725083,The team is being congratulated.,2.0,0
20814,HIND9725083,,2.0,0
20815,HIND9725083,,2.0,0
20816,HIND9726969,An exercise is being done.,1.0,0
20817,HIND9726969,An exercise are being done.,1.0,0
20818,HIND9726969,,1.0,0
20819,HIND9726969,,1.0,0
20820,HIND9728401,The house is cleaned by Ram once a week.,1.0,0
20821,HIND9728401,The house is cleaned once a week.,1.0,0
20822,HIND9728401,,1.0,0
20823,HIND9728401,,1.0,0
20824,HIND9730448,The car was repaired by Ram.,1.0,0
20825,HIND9730448,The car was repair by Ram.,1.0,0
20826,HIND9730448,,1.0,0
20827,HIND9730448,,1.0,0
20828,HIND9733505,Dinner is going to be make by Pooja tonight.,2.0,0
20829,HIND9733505,Dinner is going to be made by Pooja tonight.,2.0,0
20830,HIND9733505,,2.0,0
20831,HIND9733505,,2.0,0
20832,HIND9738021,The dishes will be washed by Neha.,1.0,0
20833,HIND9738021,The dishes will be being wash by Neha.,1.0,0
20834,HIND9738021,,1.0,0
20835,HIND9738021,,1.0,0
20836,HIND9741251,The novel was read by Mom in a day.,1.0,0
20837,HIND9741251,The novel will read by Mom in a day.,1.0,0
20838,HIND9741251,,1.0,0
20839,HIND9741251,,1.0,0
20840,HIND9743906,The meeting was called off.,1.0,0
20841,HIND9743906,The meeting was call off.,1.0,0
20842,HIND9743906,,1.0,0
20843,HIND9743906,,1.0,0
20844,HIND9746232,He was look after by his grandmother.,2.0,0
20845,HIND9746232,He was looked after by his grandmother.,2.0,0
20846,HIND9746232,,2.0,0
20847,HIND9746232,,2.0,0
20848,HIND9749503,The visitors will be driven to the airport at 2:00 pm.,1.0,0
20849,HIND9749503,The visitors was be driven to the airport at 2:00 pm.,1.0,0
20850,HIND9749503,,1.0,0
20851,HIND9749503,,1.0,0
20852,HIND9753172,The streets are cleaned every day.,1.0,0
20853,HIND9753172,The streets is cleaned every day.,1.0,0
20854,HIND9753172,,1.0,0
20855,HIND9753172,,1.0,0
20856,HIND9756799,He will be sent to school.,1.0,0
20857,HIND9756799,He will sent to school.,1.0,0
20858,HIND9756799,,1.0,0
20859,HIND9756799,,1.0,0
20860,HIND9760133,All your old letters have been kept by me.,1.0,0
20861,HIND9760133,All your old letters have kept by me.,1.0,0
20862,HIND9760133,,1.0,0
20863,HIND9760133,,1.0,0
20864,HIND9762796,My passport and money were stolen.,1.0,0
