,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
2382,2382,HIND1401061,"I need help, my child has gotten locked in the room.",2,"[""('I', 'PRP')"", ""('need', 'VBP')"", ""('help', 'NN')"", ""(',', ',')"", ""('my', 'PRP$')"", ""('child', 'NN')"", ""('has', 'VBZ')"", ""('gotten', 'VBN')"", ""('locked', 'VBN')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('room', 'NN')"", ""('.', '.')""]","[""('child', 'NN')"", ""('help', 'NN')"", ""('room', 'NN')"", ""('in', 'IN')"", ""('locked', 'VBN')"", ""('the', 'DT')"", ""('.', '.')"", ""(',', ',')"", ""('need', 'VBP')"", ""('gotten', 'VBN')"", ""('I', 'PRP')"", ""('my', 'PRP$')"", ""('has', 'VBZ')""]"
2383,2383,HIND1401061, ,2,[],[]
2384,2384,HIND1401061, ,2,[],[]
2385,2385,HIND1407211,"I need help, I'm stuck in an elevator.",1,"[""('I', 'PRP')"", ""('need', 'VBP')"", ""('help', 'NN')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('stuck', 'JJ')"", ""('in', 'IN')"", ""('an', 'DT')"", ""('elevator', 'NN')"", ""('.', '.')""]",[]
2386,2386,HIND1407211,"I need help, I'm suck in an elevator.",1,"[""('I', 'PRP')"", ""('need', 'VBP')"", ""('help', 'NN')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('suck', 'JJ')"", ""('in', 'IN')"", ""('an', 'DT')"", ""('elevator', 'NN')"", ""('.', '.')""]","[""('suck', 'JJ')""]"
2387,2387,HIND1407211, ,1,[],[]
2388,2388,HIND1407211, ,1,[],[]
2389,2389,HIND1568285,You didn't have to bring this up.,1,"[""('You', 'PRP')"", ""('did', 'VBD')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('bring', 'VB')"", ""('this', 'DT')"", ""('up', 'RP')"", ""('.', '.')""]","[""('have', 'VB')"", '(""n\'t"", \'RB\')', ""('You', 'PRP')"", ""('did', 'VBD')"", ""('up', 'RP')"", ""('to', 'TO')"", ""('.', '.')"", ""('bring', 'VB')"", ""('this', 'DT')""]"
2390,2390,HIND1568285,You didn't have to bring this out.,1,"[""('You', 'PRP')"", ""('did', 'VBD')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('bring', 'VB')"", ""('this', 'DT')"", ""('out', 'RP')"", ""('.', '.')""]","[""('have', 'VB')"", '(""n\'t"", \'RB\')', ""('You', 'PRP')"", ""('did', 'VBD')"", ""('to', 'TO')"", ""('.', '.')"", ""('bring', 'VB')"", ""('out', 'RP')"", ""('this', 'DT')""]"
2391,2391,HIND1568285, ,1,[],[]
2392,2392,HIND1568285, ,1,[],[]
2393,2393,HIND1569604,"I don't know what is going on, on this issue, but we'll clear it up today.",1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('know', 'VB')"", ""('what', 'WP')"", ""('is', 'VBZ')"", ""('going', 'VBG')"", ""('on', 'IN')"", ""(',', ',')"", ""('on', 'IN')"", ""('this', 'DT')"", ""('issue', 'NN')"", ""(',', ',')"", ""('but', 'CC')"", ""('we', 'PRP')"", '(""\'ll"", \'MD\')', ""('clear', 'VB')"", ""('it', 'PRP')"", ""('up', 'RP')"", ""('today', 'NN')"", ""('.', '.')""]","[""('do', 'VBP')"", ""('on', 'IN')"", ""('up', 'RP')"", ""('is', 'VBZ')"", ""('issue', 'NN')"", ""('we', 'PRP')"", ""('going', 'VBG')"", ""('but', 'CC')"", ""('what', 'WP')"", '(""\'ll"", \'MD\')', '(""n\'t"", \'RB\')', ""('know', 'VB')"", ""('today', 'NN')"", ""('.', '.')"", ""('it', 'PRP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('clear', 'VB')"", ""('this', 'DT')""]"
2394,2394,HIND1569604,"I don't know what is going on, on this issue, but we'll call it off today.",1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('know', 'VB')"", ""('what', 'WP')"", ""('is', 'VBZ')"", ""('going', 'VBG')"", ""('on', 'IN')"", ""(',', ',')"", ""('on', 'IN')"", ""('this', 'DT')"", ""('issue', 'NN')"", ""(',', ',')"", ""('but', 'CC')"", ""('we', 'PRP')"", '(""\'ll"", \'MD\')', ""('call', 'VB')"", ""('it', 'PRP')"", ""('off', 'RP')"", ""('today', 'NN')"", ""('.', '.')""]","[""('do', 'VBP')"", ""('on', 'IN')"", ""('off', 'RP')"", ""('is', 'VBZ')"", ""('issue', 'NN')"", ""('call', 'VB')"", ""('we', 'PRP')"", ""('going', 'VBG')"", ""('but', 'CC')"", ""('what', 'WP')"", '(""\'ll"", \'MD\')', '(""n\'t"", \'RB\')', ""('know', 'VB')"", ""('today', 'NN')"", ""('.', '.')"", ""('it', 'PRP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('this', 'DT')""]"
2395,2395,HIND1569604, ,1,[],[]
2396,2396,HIND1569604, ,1,[],[]
2397,2397,HIND1594169,"It is not true, she is just making it up.",1,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('true', 'JJ')"", ""(',', ',')"", ""('she', 'PRP')"", ""('is', 'VBZ')"", ""('just', 'RB')"", ""('making', 'VBG')"", ""('it', 'PRP')"", ""('up', 'RP')"", ""('.', '.')""]","[""('she', 'PRP')"", ""(',', ',')"", ""('making', 'VBG')"", ""('up', 'RP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('.', '.')"", ""('it', 'PRP')"", ""('true', 'JJ')"", ""('just', 'RB')"", ""('It', 'PRP')""]"
2398,2398,HIND1594169,"It is not true, she is just making it.",1,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('true', 'JJ')"", ""(',', ',')"", ""('she', 'PRP')"", ""('is', 'VBZ')"", ""('just', 'RB')"", ""('making', 'VBG')"", ""('it', 'PRP')"", ""('.', '.')""]","[""('she', 'PRP')"", ""(',', ',')"", ""('making', 'VBG')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('.', '.')"", ""('it', 'PRP')"", ""('true', 'JJ')"", ""('just', 'RB')"", ""('It', 'PRP')""]"
2399,2399,HIND1594169, ,1,[],[]
2400,2400,HIND1594169, ,1,[],[]
2401,2401,HIND628797,Roofs,1,"[""('Roofs', 'NN')""]","[""('Roofs', 'NN')""]"
2402,2402,HIND628797,Rooves,1,"[""('Rooves', 'NNS')""]","[""('Rooves', 'NNS')""]"
2403,2403,HIND628797, ,1,[],[]
2404,2404,HIND628797, ,1,[],[]
2405,2405,HIND296458,You would provide full support to the CEO.,1,"[""('You', 'PRP')"", ""('would', 'MD')"", ""('provide', 'VB')"", ""('full', 'JJ')"", ""('support', 'NN')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('CEO', 'NNP')"", ""('.', '.')""]","[""('support', 'NN')"", ""('You', 'PRP')"", ""('provide', 'VB')"", ""('the', 'DT')"", ""('to', 'TO')"", ""('.', '.')"", ""('CEO', 'NNP')"", ""('full', 'JJ')"", ""('would', 'MD')""]"
2406,2406,HIND296458,You would provide full support in the CEO.,1,"[""('You', 'PRP')"", ""('would', 'MD')"", ""('provide', 'VB')"", ""('full', 'JJ')"", ""('support', 'NN')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('CEO', 'NNP')"", ""('.', '.')""]","[""('support', 'NN')"", ""('You', 'PRP')"", ""('provide', 'VB')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('.', '.')"", ""('CEO', 'NNP')"", ""('full', 'JJ')"", ""('would', 'MD')""]"
2407,2407,HIND296458, ,1,[],[]
2408,2408,HIND296458, ,1,[],[]
2409,2409,HIND298562,You should have a minimum with six months' of experience.,2,"[""('You', 'PRP')"", ""('should', 'MD')"", ""('have', 'VB')"", ""('a', 'DT')"", ""('minimum', 'NN')"", ""('with', 'IN')"", ""('six', 'CD')"", ""('months', 'NNS')"", '(""\'"", \'POS\')', ""('of', 'IN')"", ""('experience', 'NN')"", ""('.', '.')""]","[""('with', 'IN')"", ""('minimum', 'NN')"", ""('have', 'VB')"", ""('of', 'IN')"", ""('experience', 'NN')"", ""('You', 'PRP')"", '(""\'"", \'POS\')', ""('a', 'DT')"", ""('months', 'NNS')"", ""('.', '.')"", ""('should', 'MD')"", ""('six', 'CD')""]"
2410,2410,HIND298562,You should have a minimum of six months' of experience.,2,"[""('You', 'PRP')"", ""('should', 'MD')"", ""('have', 'VB')"", ""('a', 'DT')"", ""('minimum', 'NN')"", ""('of', 'IN')"", ""('six', 'CD')"", ""('months', 'NNS')"", '(""\'"", \'POS\')', ""('of', 'IN')"", ""('experience', 'NN')"", ""('.', '.')""]","[""('minimum', 'NN')"", ""('have', 'VB')"", ""('of', 'IN')"", ""('experience', 'NN')"", ""('You', 'PRP')"", '(""\'"", \'POS\')', ""('a', 'DT')"", ""('months', 'NNS')"", ""('.', '.')"", ""('should', 'MD')"", ""('six', 'CD')""]"
2411,2411,HIND298562, ,2,[],[]
2412,2412,HIND298562, ,2,[],[]
2413,2413,HIND301096,You will have to make arrangements for the accommodation of the delegates.,1,"[""('You', 'PRP')"", ""('will', 'MD')"", ""('have', 'VB')"", ""('to', 'TO')"", ""('make', 'VB')"", ""('arrangements', 'NNS')"", ""('for', 'IN')"", ""('the', 'DT')"", ""('accommodation', 'NN')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('delegates', 'NNS')"", ""('.', '.')""]",[]
2414,2414,HIND301096,You will have to make arrangements to the accommodation of the delegates.,1,"[""('You', 'PRP')"", ""('will', 'MD')"", ""('have', 'VB')"", ""('to', 'TO')"", ""('make', 'VB')"", ""('arrangements', 'NNS')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('accommodation', 'NN')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('delegates', 'NNS')"", ""('.', '.')""]",[]
2415,2415,HIND301096, ,1,[],[]
2416,2416,HIND301096, ,1,[],[]
2417,2417,HIND303342,You will have to liaison with senior people from other companies.,1,"[""('You', 'PRP')"", ""('will', 'MD')"", ""('have', 'VB')"", ""('to', 'TO')"", ""('liaison', 'VB')"", ""('with', 'IN')"", ""('senior', 'JJ')"", ""('people', 'NNS')"", ""('from', 'IN')"", ""('other', 'JJ')"", ""('companies', 'NNS')"", ""('.', '.')""]","[""('people', 'NNS')"", ""('from', 'IN')"", ""('with', 'IN')"", ""('senior', 'JJ')"", ""('other', 'JJ')"", ""('have', 'VB')"", ""('companies', 'NNS')"", ""('You', 'PRP')"", ""('to', 'TO')"", ""('.', '.')"", ""('liaison', 'VB')"", ""('will', 'MD')""]"
2418,2418,HIND303342,You will have to liaison to senior people from other companies.,1,"[""('You', 'PRP')"", ""('will', 'MD')"", ""('have', 'VB')"", ""('to', 'TO')"", ""('liaison', 'VB')"", ""('to', 'TO')"", ""('senior', 'JJ')"", ""('people', 'NNS')"", ""('from', 'IN')"", ""('other', 'JJ')"", ""('companies', 'NNS')"", ""('.', '.')""]","[""('people', 'NNS')"", ""('from', 'IN')"", ""('other', 'JJ')"", ""('senior', 'JJ')"", ""('have', 'VB')"", ""('companies', 'NNS')"", ""('You', 'PRP')"", ""('to', 'TO')"", ""('.', '.')"", ""('liaison', 'VB')"", ""('will', 'MD')""]"
2419,2419,HIND303342, ,1,[],[]
2420,2420,HIND303342, ,1,[],[]
2421,2421,HIND4089724,You nearly had an accident. You must drive more carefully.,1,"[""('You', 'PRP')"", ""('nearly', 'RB')"", ""('had', 'VBD')"", ""('an', 'DT')"", ""('accident', 'NN')"", ""('.', '.')"", ""('You', 'PRP')"", ""('must', 'MD')"", ""('drive', 'VB')"", ""('more', 'RBR')"", ""('carefully', 'RB')"", ""('.', '.')""]","[""('carefully', 'RB')"", ""('an', 'DT')"", ""('You', 'PRP')"", ""('drive', 'VB')"", ""('had', 'VBD')"", ""('.', '.')"", ""('more', 'RBR')"", ""('accident', 'NN')"", ""('nearly', 'RB')"", ""('must', 'MD')""]"
2422,2422,HIND4089724,You nearly had an accident. You have to drive more carefully.,1,"[""('You', 'PRP')"", ""('nearly', 'RB')"", ""('had', 'VBD')"", ""('an', 'DT')"", ""('accident', 'NN')"", ""('.', '.')"", ""('You', 'PRP')"", ""('have', 'VBP')"", ""('to', 'TO')"", ""('drive', 'VB')"", ""('more', 'RBR')"", ""('carefully', 'RB')"", ""('.', '.')""]","[""('carefully', 'RB')"", ""('an', 'DT')"", ""('You', 'PRP')"", ""('have', 'VBP')"", ""('drive', 'VB')"", ""('had', 'VBD')"", ""('.', '.')"", ""('to', 'TO')"", ""('accident', 'NN')"", ""('more', 'RBR')"", ""('nearly', 'RB')""]"
2423,2423,HIND4089724, ,1,[],[]
2424,2424,HIND4089724, ,1,[],[]
2425,2425,HIND4658293,Athiest,2,"[""('Athiest', 'JJS')""]","[""('Athiest', 'JJS')""]"
2426,2426,HIND4658293,Atheist,2,"[""('Atheist', 'NN')""]","[""('Atheist', 'NN')""]"
2427,2427,HIND4658293, ,2,[],[]
2428,2428,HIND4658293, ,2,[],[]
2429,2429,HIND4735292,Do you like guavas?,1,"[""('Do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('guavas', 'NN')"", ""('?', '.')""]",[]
2430,2430,HIND4735292,Do you like plums?,1,"[""('Do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('plums', 'NNS')"", ""('?', '.')""]","[""('plums', 'NNS')""]"
2431,2431,HIND4735292, ,1,[],[]
2432,2432,HIND4735292, ,1,[],[]
2433,2433,HIND4736529,That date is very tasty.,2,"[""('That', 'DT')"", ""('date', 'NN')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('tasty', 'JJ')"", ""('.', '.')""]","[""('That', 'DT')"", ""('very', 'RB')"", ""('date', 'NN')"", ""('is', 'VBZ')"", ""('.', '.')"", ""('tasty', 'JJ')""]"
2434,2434,HIND4736529,That plum is very tasty.,2,"[""('That', 'DT')"", ""('plum', 'NN')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('tasty', 'JJ')"", ""('.', '.')""]","[""('That', 'DT')"", ""('very', 'RB')"", ""('is', 'VBZ')"", ""('.', '.')"", ""('plum', 'NN')"", ""('tasty', 'JJ')""]"
2435,2435,HIND4736529, ,2,[],[]
2436,2436,HIND4736529, ,2,[],[]
2437,2437,HIND8669172,"The table, that was broken, was my grandmothers.",1,"[""('The', 'DT')"", ""('table', 'NN')"", ""(',', ',')"", ""('that', 'WDT')"", ""('was', 'VBD')"", ""('broken', 'VBN')"", ""(',', ',')"", ""('was', 'VBD')"", ""('my', 'PRP$')"", ""('grandmothers', 'NNS')"", ""('.', '.')""]",[]
2438,2438,HIND8669172,"The table, whom was broken, was m grandmothers.",1,"[""('The', 'DT')"", ""('table', 'NN')"", ""(',', ',')"", ""('whom', 'WP')"", ""('was', 'VBD')"", ""('broken', 'VBN')"", ""(',', ',')"", ""('was', 'VBD')"", ""('m', 'JJ')"", ""('grandmothers', 'NNS')"", ""('.', '.')""]","[""('whom', 'WP')"", ""('m', 'JJ')""]"
2439,2439,HIND8669172, ,1,[],[]
2440,2440,HIND8669172, ,1,[],[]
2441,2441,HIND8670597,She loves books whom have happy ending.,2,"[""('She', 'PRP')"", ""('loves', 'VBZ')"", ""('books', 'NNS')"", ""('whom', 'WP')"", ""('have', 'VBP')"", ""('happy', 'JJ')"", ""('ending', 'VBG')"", ""('.', '.')""]","[""('happy', 'JJ')"", ""('ending', 'VBG')"", ""('loves', 'VBZ')"", ""('books', 'NNS')"", ""('have', 'VBP')"", ""('.', '.')"", ""('whom', 'WP')"", ""('She', 'PRP')""]"
2442,2442,HIND8670597,She loves books that have happy ending.,2,"[""('She', 'PRP')"", ""('loves', 'VBZ')"", ""('books', 'NNS')"", ""('that', 'WDT')"", ""('have', 'VBP')"", ""('happy', 'JJ')"", ""('ending', 'VBG')"", ""('.', '.')""]","[""('happy', 'JJ')"", ""('ending', 'VBG')"", ""('that', 'WDT')"", ""('loves', 'VBZ')"", ""('have', 'VBP')"", ""('books', 'NNS')"", ""('.', '.')"", ""('She', 'PRP')""]"
2443,2443,HIND8670597, ,2,[],[]
2444,2444,HIND8670597, ,2,[],[]
2445,2445,HIND8672006,I bought a new car that is very fast.,1,"[""('I', 'PRP')"", ""('bought', 'VBD')"", ""('a', 'DT')"", ""('new', 'JJ')"", ""('car', 'NN')"", ""('that', 'WDT')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('fast', 'RB')"", ""('.', '.')""]",[]
2446,2446,HIND8672006,I bought a new car who is very fast.,1,"[""('I', 'PRP')"", ""('bought', 'VBD')"", ""('a', 'DT')"", ""('new', 'JJ')"", ""('car', 'NN')"", ""('who', 'WP')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('fast', 'RB')"", ""('.', '.')""]","[""('who', 'WP')""]"
2447,2447,HIND8672006, ,1,[],[]
2448,2448,HIND8672006, ,1,[],[]
2449,2449,HIND8673423,The architect whom has taken my project lives in Delhi.,2,"[""('The', 'DT')"", ""('architect', 'NN')"", ""('whom', 'WP')"", ""('has', 'VBZ')"", ""('taken', 'VBN')"", ""('my', 'PRP$')"", ""('project', 'NN')"", ""('lives', 'VBZ')"", ""('in', 'IN')"", ""('Delhi', 'NNP')"", ""('.', '.')""]","[""('taken', 'VBN')"", ""('project', 'NN')"", ""('lives', 'VBZ')"", ""('Delhi', 'NNP')"", ""('.', '.')"", ""('whom', 'WP')"", ""('The', 'DT')"", ""('in', 'IN')"", ""('architect', 'NN')"", ""('my', 'PRP$')"", ""('has', 'VBZ')""]"
2450,2450,HIND8673423,The architect that has taken my project lives in Delhi.,2,"[""('The', 'DT')"", ""('architect', 'NN')"", ""('that', 'WDT')"", ""('has', 'VBZ')"", ""('taken', 'VBN')"", ""('my', 'PRP$')"", ""('project', 'NN')"", ""('lives', 'VBZ')"", ""('in', 'IN')"", ""('Delhi', 'NNP')"", ""('.', '.')""]","[""('taken', 'VBN')"", ""('project', 'NN')"", ""('that', 'WDT')"", ""('lives', 'VBZ')"", ""('Delhi', 'NNP')"", ""('.', '.')"", ""('The', 'DT')"", ""('in', 'IN')"", ""('architect', 'NN')"", ""('my', 'PRP$')"", ""('has', 'VBZ')""]"
2451,2451,HIND8673423, ,2,[],[]
2452,2452,HIND8673423, ,2,[],[]
2453,2453,HIND8676255,Do you know the girl whom offered you a seat?,2,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('know', 'VB')"", ""('the', 'DT')"", ""('girl', 'NN')"", ""('whom', 'WP')"", ""('offered', 'VBD')"", ""('you', 'PRP')"", ""('a', 'DT')"", ""('seat', 'NN')"", ""('?', '.')""]",[]
2454,2454,HIND8676255,Do you know the girl that offered you a seat?,2,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('know', 'VB')"", ""('the', 'DT')"", ""('girl', 'NN')"", ""('that', 'WDT')"", ""('offered', 'VBD')"", ""('you', 'PRP')"", ""('a', 'DT')"", ""('seat', 'NN')"", ""('?', '.')""]","[""('that', 'WDT')""]"
2455,2455,HIND8676255, ,2,[],[]
2456,2456,HIND8676255, ,2,[],[]
2457,2457,HIND8677662,"I paid the man, whom delivered the flowers.",2,"[""('I', 'PRP')"", ""('paid', 'VBD')"", ""('the', 'DT')"", ""('man', 'NN')"", ""(',', ',')"", ""('whom', 'WP')"", ""('delivered', 'VBD')"", ""('the', 'DT')"", ""('flowers', 'NNS')"", ""('.', '.')""]",[]
2458,2458,HIND8677662,"I paid the man, that delivered the flowers.",2,"[""('I', 'PRP')"", ""('paid', 'VBD')"", ""('the', 'DT')"", ""('man', 'NN')"", ""(',', ',')"", ""('that', 'WDT')"", ""('delivered', 'VBD')"", ""('the', 'DT')"", ""('flowers', 'NNS')"", ""('.', '.')""]","[""('that', 'WDT')""]"
2459,2459,HIND8677662, ,2,[],[]
2460,2460,HIND8677662, ,2,[],[]
2461,2461,HIND8679078,The man who she lived with was dangerous.,2,"[""('The', 'DT')"", ""('man', 'NN')"", ""('who', 'WP')"", ""('she', 'PRP')"", ""('lived', 'VBD')"", ""('with', 'IN')"", ""('was', 'VBD')"", ""('dangerous', 'JJ')"", ""('.', '.')""]",[]
2462,2462,HIND8679078,The man that she lived with was dangerous.,2,"[""('The', 'DT')"", ""('man', 'NN')"", ""('that', 'IN')"", ""('she', 'PRP')"", ""('lived', 'VBD')"", ""('with', 'IN')"", ""('was', 'VBD')"", ""('dangerous', 'JJ')"", ""('.', '.')""]","[""('that', 'IN')""]"
2463,2463,HIND8679078, ,2,[],[]
2464,2464,HIND8679078, ,2,[],[]
2465,2465,HIND4813487,"I am going out, so you'd better take your keys with you.",1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('going', 'VBG')"", ""('out', 'RP')"", ""(',', ',')"", ""('so', 'IN')"", ""('you', 'PRP')"", '(""\'d"", \'MD\')', ""('better', 'VB')"", ""('take', 'VB')"", ""('your', 'PRP$')"", ""('keys', 'NNS')"", ""('with', 'IN')"", ""('you', 'PRP')"", ""('.', '.')""]",[]
2466,2466,HIND4813487,"I am going out, so you would rather take your keys with you.",1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('going', 'VBG')"", ""('out', 'RP')"", ""(',', ',')"", ""('so', 'IN')"", ""('you', 'PRP')"", ""('would', 'MD')"", ""('rather', 'RB')"", ""('take', 'VB')"", ""('your', 'PRP$')"", ""('keys', 'NNS')"", ""('with', 'IN')"", ""('you', 'PRP')"", ""('.', '.')""]","[""('would', 'MD')"", ""('rather', 'RB')""]"
2467,2467,HIND4813487, ,1,[],[]
2468,2468,HIND4813487, ,1,[],[]
2469,2469,HIND4814724,"This restaurant is usually crowded, so we'd better reserve a table.",1,"[""('This', 'DT')"", ""('restaurant', 'NN')"", ""('is', 'VBZ')"", ""('usually', 'RB')"", ""('crowded', 'VBN')"", ""(',', ',')"", ""('so', 'IN')"", ""('we', 'PRP')"", '(""\'d"", \'MD\')', ""('better', 'VB')"", ""('reserve', 'VB')"", ""('a', 'DT')"", ""('table', 'NN')"", ""('.', '.')""]","[""('crowded', 'VBN')"", ""(',', ',')"", ""('so', 'IN')"", ""('table', 'NN')"", ""('reserve', 'VB')"", ""('is', 'VBZ')"", '(""\'d"", \'MD\')', ""('a', 'DT')"", ""('.', '.')"", ""('This', 'DT')"", ""('we', 'PRP')"", ""('usually', 'RB')"", ""('better', 'VB')"", ""('restaurant', 'NN')""]"
2470,2470,HIND4814724,"This restaurant is usually crowded, so we would rather reserve a table.",1,"[""('This', 'DT')"", ""('restaurant', 'NN')"", ""('is', 'VBZ')"", ""('usually', 'RB')"", ""('crowded', 'VBN')"", ""(',', ',')"", ""('so', 'IN')"", ""('we', 'PRP')"", ""('would', 'MD')"", ""('rather', 'RB')"", ""('reserve', 'VB')"", ""('a', 'DT')"", ""('table', 'NN')"", ""('.', '.')""]","[""('rather', 'RB')"", ""('crowded', 'VBN')"", ""(',', ',')"", ""('so', 'IN')"", ""('would', 'MD')"", ""('table', 'NN')"", ""('reserve', 'VB')"", ""('is', 'VBZ')"", ""('.', '.')"", ""('a', 'DT')"", ""('This', 'DT')"", ""('we', 'PRP')"", ""('usually', 'RB')"", ""('restaurant', 'NN')""]"
2471,2471,HIND4814724, ,1,[],[]
2472,2472,HIND4814724, ,1,[],[]
2473,2473,HIND4816099,Your scores aren't up to the mark. You would rather work harder next time.,2,"[""('Your', 'PRP$')"", ""('scores', 'NNS')"", ""('are', 'VBP')"", '(""n\'t"", \'RB\')', ""('up', 'RB')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('mark', 'NN')"", ""('.', '.')"", ""('You', 'PRP')"", ""('would', 'MD')"", ""('rather', 'RB')"", ""('work', 'VB')"", ""('harder', 'RBR')"", ""('next', 'JJ')"", ""('time', 'NN')"", ""('.', '.')""]","[""('mark', 'NN')"", ""('rather', 'RB')"", ""('up', 'RB')"", ""('harder', 'RBR')"", ""('the', 'DT')"", ""('would', 'MD')"", ""('scores', 'NNS')"", ""('work', 'VB')"", ""('Your', 'PRP$')"", '(""n\'t"", \'RB\')', ""('You', 'PRP')"", ""('are', 'VBP')"", ""('time', 'NN')"", ""('to', 'TO')"", ""('.', '.')"", ""('next', 'JJ')""]"
2474,2474,HIND4816099,Your scores aren't up to the mark. You had better work harder next time.,2,"[""('Your', 'PRP$')"", ""('scores', 'NNS')"", ""('are', 'VBP')"", '(""n\'t"", \'RB\')', ""('up', 'RB')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('mark', 'NN')"", ""('.', '.')"", ""('You', 'PRP')"", ""('had', 'VBD')"", ""('better', 'JJR')"", ""('work', 'NN')"", ""('harder', 'RBR')"", ""('next', 'JJ')"", ""('time', 'NN')"", ""('.', '.')""]","[""('mark', 'NN')"", ""('up', 'RB')"", ""('harder', 'RBR')"", ""('the', 'DT')"", ""('had', 'VBD')"", ""('work', 'NN')"", ""('scores', 'NNS')"", ""('better', 'JJR')"", ""('Your', 'PRP$')"", '(""n\'t"", \'RB\')', ""('You', 'PRP')"", ""('are', 'VBP')"", ""('time', 'NN')"", ""('to', 'TO')"", ""('.', '.')"", ""('next', 'JJ')""]"
2475,2475,HIND4816099, ,2,[],[]
2476,2476,HIND4816099, ,2,[],[]
2477,2477,HIND4817336,I don't fancy concerts much. I would rather watch a movie instead.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('fancy', 'VB')"", ""('concerts', 'NNS')"", ""('much', 'RB')"", ""('.', '.')"", ""('I', 'PRP')"", ""('would', 'MD')"", ""('rather', 'RB')"", ""('watch', 'VB')"", ""('a', 'DT')"", ""('movie', 'NN')"", ""('instead', 'RB')"", ""('.', '.')""]",[]
2478,2478,HIND4817336,I don't fancy concerts much. I had better watch a movie instead.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('fancy', 'VB')"", ""('concerts', 'NNS')"", ""('much', 'RB')"", ""('.', '.')"", ""('I', 'PRP')"", ""('had', 'VBD')"", ""('better', 'RBR')"", ""('watch', 'VB')"", ""('a', 'DT')"", ""('movie', 'NN')"", ""('instead', 'RB')"", ""('.', '.')""]","[""('had', 'VBD')"", ""('better', 'RBR')""]"
2479,2479,HIND4817336, ,1,[],[]
2480,2480,HIND4817336, ,1,[],[]
2481,2481,HIND4818573,I had better drink water than soda. It's much healthier.,2,"[""('I', 'PRP')"", ""('had', 'VBD')"", ""('better', 'RBR')"", ""('drink', 'NN')"", ""('water', 'NN')"", ""('than', 'IN')"", ""('soda', 'NN')"", ""('.', '.')"", ""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('much', 'RB')"", ""('healthier', 'JJR')"", ""('.', '.')""]","[""('healthier', 'JJR')"", ""('drink', 'NN')"", ""('than', 'IN')"", ""('better', 'RBR')"", ""('soda', 'NN')"", ""('water', 'NN')"", '(""\'s"", \'VBZ\')', ""('much', 'RB')"", ""('had', 'VBD')"", ""('.', '.')"", ""('It', 'PRP')"", ""('I', 'PRP')""]"
