,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
3828,3828,HIND6150640,What are you do tomorrow evening?,1,"[""('What', 'WP')"", ""('are', 'VBP')"", ""('you', 'PRP')"", ""('do', 'VBP')"", ""('tomorrow', 'NN')"", ""('evening', 'NN')"", ""('?', '.')""]",[]
3829,3829,HIND6150640,What do you do tomorrow evening?,1,"[""('What', 'WP')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('tomorrow', 'NN')"", ""('evening', 'NN')"", ""('?', '.')""]","[""('do', 'VB')""]"
3830,3830,HIND6150640,What are you doing tomorrow evening?,1,"[""('What', 'WP')"", ""('are', 'VBP')"", ""('you', 'PRP')"", ""('doing', 'VBG')"", ""('tomorrow', 'NN')"", ""('evening', 'NN')"", ""('?', '.')""]","[""('doing', 'VBG')""]"
3831,3831,HIND6150640,What do you doing tomorrow evening?,1,"[""('What', 'WP')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('doing', 'VBG')"", ""('tomorrow', 'NN')"", ""('evening', 'NN')"", ""('?', '.')""]","[""('doing', 'VBG')""]"
3832,3832,HIND6152474,I am not doing anything this evening.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('doing', 'VBG')"", ""('anything', 'NN')"", ""('this', 'DT')"", ""('evening', 'NN')"", ""('.', '.')""]",[]
3833,3833,HIND6152474,I am not do anything this evening.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('do', 'VB')"", ""('anything', 'NN')"", ""('this', 'DT')"", ""('evening', 'NN')"", ""('.', '.')""]","[""('do', 'VB')""]"
3834,3834,HIND6152474,I don't do anything this evening.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('do', 'VB')"", ""('anything', 'NN')"", ""('this', 'DT')"", ""('evening', 'NN')"", ""('.', '.')""]","[""('do', 'VB')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')']"
3835,3835,HIND6152474,I not doing anything this evening.,1,"[""('I', 'PRP')"", ""('not', 'RB')"", ""('doing', 'VBG')"", ""('anything', 'NN')"", ""('this', 'DT')"", ""('evening', 'NN')"", ""('.', '.')""]",[]
3836,3836,HIND6155419,Are you doing anything tomorrow?,1,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('doing', 'VBG')"", ""('anything', 'NN')"", ""('tomorrow', 'NN')"", ""('?', '.')""]",[]
3837,3837,HIND6155419,Are you do anything tomorrow?,1,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('do', 'VBP')"", ""('anything', 'NN')"", ""('tomorrow', 'NN')"", ""('?', '.')""]","[""('do', 'VBP')""]"
3838,3838,HIND6155419,Do you doing anything tomorrow?,1,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('doing', 'VBG')"", ""('anything', 'NN')"", ""('tomorrow', 'NN')"", ""('?', '.')""]","[""('Do', 'VB')""]"
3839,3839,HIND6155419,Do you do anything tomorrow?,1,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('anything', 'NN')"", ""('tomorrow', 'NN')"", ""('?', '.')""]","[""('Do', 'VB')"", ""('do', 'VB')""]"
3840,3840,HIND6166156,I am go to the bank with my father on Sunday.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('bank', 'NN')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('father', 'NN')"", ""('on', 'IN')"", ""('Sunday', 'NNP')"", ""('.', '.')""]",[]
3841,3841,HIND6166156,I am going to the bank with my father on Sunday.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('bank', 'NN')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('father', 'NN')"", ""('on', 'IN')"", ""('Sunday', 'NNP')"", ""('.', '.')""]","[""('going', 'VBG')""]"
3842,3842,HIND6166156,I will going to the bank with my father on Sunday.,1,"[""('I', 'PRP')"", ""('will', 'MD')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('bank', 'NN')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('father', 'NN')"", ""('on', 'IN')"", ""('Sunday', 'NNP')"", ""('.', '.')""]","[""('going', 'VBG')"", ""('will', 'MD')""]"
3843,3843,HIND6166156,I going to the bank with my father on Sunday.,1,"[""('I', 'PRP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('bank', 'NN')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('father', 'NN')"", ""('on', 'IN')"", ""('Sunday', 'NNP')"", ""('.', '.')""]","[""('going', 'VBG')""]"
3844,3844,HIND6175079,I am going to quit smoking.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('quit', 'VB')"", ""('smoking', 'NN')"", ""('.', '.')""]",[]
3845,3845,HIND6175079,I am go quit smoking.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('go', 'VB')"", ""('quit', 'JJ')"", ""('smoking', 'NN')"", ""('.', '.')""]","[""('quit', 'JJ')"", ""('go', 'VB')""]"
3846,3846,HIND6175079,I am going to quitting smoking.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('quitting', 'VBG')"", ""('smoking', 'NN')"", ""('.', '.')""]","[""('quitting', 'VBG')""]"
3847,3847,HIND6175079,I will going to quit smoking.,1,"[""('I', 'PRP')"", ""('will', 'MD')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('quit', 'VB')"", ""('smoking', 'NN')"", ""('.', '.')""]","[""('will', 'MD')""]"
3848,3848,HIND6176296,I am going to work hard from now on.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('work', 'VB')"", ""('hard', 'RB')"", ""('from', 'IN')"", ""('now', 'RB')"", ""('on', 'IN')"", ""('.', '.')""]",[]
3849,3849,HIND6176296,I am work hard from now on.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('work', 'RB')"", ""('hard', 'RB')"", ""('from', 'IN')"", ""('now', 'RB')"", ""('on', 'IN')"", ""('.', '.')""]","[""('work', 'RB')""]"
3850,3850,HIND6176296,I am going to working hard from now on.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('working', 'VBG')"", ""('hard', 'JJ')"", ""('from', 'IN')"", ""('now', 'RB')"", ""('on', 'IN')"", ""('.', '.')""]","[""('hard', 'JJ')"", ""('working', 'VBG')""]"
3851,3851,HIND6176296,I am go to work hard from now on.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('work', 'VB')"", ""('hard', 'RB')"", ""('from', 'IN')"", ""('now', 'RB')"", ""('on', 'IN')"", ""('.', '.')""]","[""('go', 'VB')""]"
3852,3852,HIND6177736,You're pass the exam.,1,"[""('You', 'PRP')"", '(""\'re"", \'VBP\')', ""('pass', 'VB')"", ""('the', 'DT')"", ""('exam', 'NN')"", ""('.', '.')""]",[]
3853,3853,HIND6177736,You're going to passing the exam.,1,"[""('You', 'PRP')"", '(""\'re"", \'VBP\')', ""('going', 'VBG')"", ""('to', 'TO')"", ""('passing', 'VBG')"", ""('the', 'DT')"", ""('exam', 'NN')"", ""('.', '.')""]","[""('going', 'VBG')"", ""('passing', 'VBG')"", ""('to', 'TO')""]"
3854,3854,HIND6177736,You'll going to pass the exam.,1,"[""('You', 'PRP')"", '(""\'ll"", \'MD\')', ""('going', 'VBG')"", ""('to', 'TO')"", ""('pass', 'VB')"", ""('the', 'DT')"", ""('exam', 'NN')"", ""('.', '.')""]","['(""\'ll"", \'MD\')', ""('going', 'VBG')"", ""('to', 'TO')""]"
3855,3855,HIND6177736,You're going to pass the exam.,1,"[""('You', 'PRP')"", '(""\'re"", \'VBP\')', ""('going', 'VBG')"", ""('to', 'TO')"", ""('pass', 'VB')"", ""('the', 'DT')"", ""('exam', 'NN')"", ""('.', '.')""]","[""('going', 'VBG')"", ""('to', 'TO')""]"
3856,3856,HIND6184259,"If they keep on wasting time like this, then they're going to fail.",1,"[""('If', 'IN')"", ""('they', 'PRP')"", ""('keep', 'VBP')"", ""('on', 'IN')"", ""('wasting', 'VBG')"", ""('time', 'NN')"", ""('like', 'IN')"", ""('this', 'DT')"", ""(',', ',')"", ""('then', 'RB')"", ""('they', 'PRP')"", '(""\'re"", \'VBP\')', ""('going', 'VBG')"", ""('to', 'TO')"", ""('fail', 'VB')"", ""('.', '.')""]",[]
3857,3857,HIND6184259,"If they keep on wasting time like this, then they're fail.",1,"[""('If', 'IN')"", ""('they', 'PRP')"", ""('keep', 'VBP')"", ""('on', 'IN')"", ""('wasting', 'VBG')"", ""('time', 'NN')"", ""('like', 'IN')"", ""('this', 'DT')"", ""(',', ',')"", ""('then', 'RB')"", ""('they', 'PRP')"", '(""\'re"", \'VBP\')', ""('fail', 'JJ')"", ""('.', '.')""]","[""('fail', 'JJ')""]"
3858,3858,HIND6184259,"If they keep on wasting time like this, then they going to fail.",1,"[""('If', 'IN')"", ""('they', 'PRP')"", ""('keep', 'VBP')"", ""('on', 'IN')"", ""('wasting', 'VBG')"", ""('time', 'NN')"", ""('like', 'IN')"", ""('this', 'DT')"", ""(',', ',')"", ""('then', 'RB')"", ""('they', 'PRP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('fail', 'VB')"", ""('.', '.')""]",[]
3859,3859,HIND6184259,"If they keep on wasting time like this, then they'll going to fail.",1,"[""('If', 'IN')"", ""('they', 'PRP')"", ""('keep', 'VBP')"", ""('on', 'IN')"", ""('wasting', 'VBG')"", ""('time', 'NN')"", ""('like', 'IN')"", ""('this', 'DT')"", ""(',', ',')"", ""('then', 'RB')"", ""('they', 'PRP')"", '(""\'ll"", \'MD\')', ""('going', 'VBG')"", ""('to', 'TO')"", ""('fail', 'VB')"", ""('.', '.')""]","['(""\'ll"", \'MD\')']"
3860,3860,HIND6189320,Are you going to hire someone?,1,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('hire', 'VB')"", ""('someone', 'NN')"", ""('?', '.')""]",[]
3861,3861,HIND6189320,Are you hire someone?,1,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('hire', 'VBP')"", ""('someone', 'NN')"", ""('?', '.')""]","[""('hire', 'VBP')""]"
3862,3862,HIND6189320,Do you going to hire someone?,1,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('hire', 'VB')"", ""('someone', 'NN')"", ""('?', '.')""]","[""('Do', 'VB')""]"
3863,3863,HIND6189320,Will you going to hire someone?,1,"[""('Will', 'MD')"", ""('you', 'PRP')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('hire', 'VB')"", ""('someone', 'NN')"", ""('?', '.')""]","[""('Will', 'MD')""]"
3864,3864,HIND6194408,The meeting is going to start at 11.,1,"[""('The', 'DT')"", ""('meeting', 'NN')"", ""('is', 'VBZ')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('start', 'VB')"", ""('at', 'IN')"", ""('11', 'CD')"", ""('.', '.')""]",[]
3865,3865,HIND6194408,The meeting is start at 11.,1,"[""('The', 'DT')"", ""('meeting', 'NN')"", ""('is', 'VBZ')"", ""('start', 'VBN')"", ""('at', 'IN')"", ""('11', 'CD')"", ""('.', '.')""]","[""('start', 'VBN')""]"
3866,3866,HIND6194408,The meeting will be going to start at 11.,1,"[""('The', 'DT')"", ""('meeting', 'NN')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('start', 'VB')"", ""('at', 'IN')"", ""('11', 'CD')"", ""('.', '.')""]","[""('be', 'VB')"", ""('will', 'MD')""]"
3867,3867,HIND6194408,The meeting is going to starting at 11.,1,"[""('The', 'DT')"", ""('meeting', 'NN')"", ""('is', 'VBZ')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('starting', 'VBG')"", ""('at', 'IN')"", ""('11', 'CD')"", ""('.', '.')""]","[""('starting', 'VBG')""]"
3868,3868,HIND6204812,Neha did not like the movie because she turned the TV off.,1,"[""('Neha', 'RB')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('like', 'IN')"", ""('the', 'DT')"", ""('movie', 'NN')"", ""('because', 'IN')"", ""('she', 'PRP')"", ""('turned', 'VBD')"", ""('the', 'DT')"", ""('TV', 'NN')"", ""('off', 'RP')"", ""('.', '.')""]",[]
3869,3869,HIND6204812,Neha did not like the movie then she turned the TV off.,1,"[""('Neha', 'RB')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('like', 'IN')"", ""('the', 'DT')"", ""('movie', 'NN')"", ""('then', 'RB')"", ""('she', 'PRP')"", ""('turned', 'VBD')"", ""('the', 'DT')"", ""('TV', 'NN')"", ""('off', 'RP')"", ""('.', '.')""]","[""('then', 'RB')""]"
3870,3870,HIND6204812,Neha did not like the movie but she turned the TV off.,1,"[""('Neha', 'RB')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('like', 'IN')"", ""('the', 'DT')"", ""('movie', 'NN')"", ""('but', 'CC')"", ""('she', 'PRP')"", ""('turned', 'VBD')"", ""('the', 'DT')"", ""('TV', 'NN')"", ""('off', 'RP')"", ""('.', '.')""]","[""('but', 'CC')""]"
3871,3871,HIND6204812,Neha did not like the movie so she turned the TV off.,1,"[""('Neha', 'RB')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('like', 'IN')"", ""('the', 'DT')"", ""('movie', 'NN')"", ""('so', 'IN')"", ""('she', 'PRP')"", ""('turned', 'VBD')"", ""('the', 'DT')"", ""('TV', 'NN')"", ""('off', 'RP')"", ""('.', '.')""]","[""('so', 'IN')""]"
3872,3872,HIND6214367,"My sister was awake, because I could come inside.",1,"[""('My', 'PRP$')"", ""('sister', 'NN')"", ""('was', 'VBD')"", ""('awake', 'RB')"", ""(',', ',')"", ""('because', 'IN')"", ""('I', 'PRP')"", ""('could', 'MD')"", ""('come', 'VB')"", ""('inside', 'RB')"", ""('.', '.')""]",[]
3873,3873,HIND6214367,"My sister was awake, then I could come inside.",1,"[""('My', 'PRP$')"", ""('sister', 'NN')"", ""('was', 'VBD')"", ""('awake', 'RB')"", ""(',', ',')"", ""('then', 'RB')"", ""('I', 'PRP')"", ""('could', 'MD')"", ""('come', 'VB')"", ""('inside', 'RB')"", ""('.', '.')""]","[""('then', 'RB')""]"
3874,3874,HIND6214367,"My sister was awake, but I could come inside.",1,"[""('My', 'PRP$')"", ""('sister', 'NN')"", ""('was', 'VBD')"", ""('awake', 'JJ')"", ""(',', ',')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('could', 'MD')"", ""('come', 'VB')"", ""('inside', 'RB')"", ""('.', '.')""]","[""('but', 'CC')"", ""('awake', 'JJ')""]"
3875,3875,HIND6214367,"My sister was awake, so I could come inside.",1,"[""('My', 'PRP$')"", ""('sister', 'NN')"", ""('was', 'VBD')"", ""('awake', 'RB')"", ""(',', ',')"", ""('so', 'IN')"", ""('I', 'PRP')"", ""('could', 'MD')"", ""('come', 'VB')"", ""('inside', 'RB')"", ""('.', '.')""]","[""('so', 'IN')""]"
3876,3876,HIND6215846,"I don't like Shalini, so I did not call her.",1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('like', 'VB')"", ""('Shalini', 'NNP')"", ""(',', ',')"", ""('so', 'IN')"", ""('I', 'PRP')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('call', 'VB')"", ""('her', 'PRP')"", ""('.', '.')""]",[]
3877,3877,HIND6215846,"I don't like Shalini, because I did not call her.",1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('like', 'VB')"", ""('Shalini', 'NNP')"", ""(',', ',')"", ""('because', 'IN')"", ""('I', 'PRP')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('call', 'VB')"", ""('her', 'PRP')"", ""('.', '.')""]","[""('because', 'IN')""]"
3878,3878,HIND6215846,"I don't like Shalini, that I did not call her.",1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('like', 'VB')"", ""('Shalini', 'NNP')"", ""(',', ',')"", ""('that', 'IN')"", ""('I', 'PRP')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('call', 'VB')"", ""('her', 'PRP')"", ""('.', '.')""]","[""('that', 'IN')""]"
3879,3879,HIND6215846,"I don't like Shalini, then I did not call her.",1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('like', 'VB')"", ""('Shalini', 'NNP')"", ""(',', ',')"", ""('then', 'RB')"", ""('I', 'PRP')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('call', 'VB')"", ""('her', 'PRP')"", ""('.', '.')""]","[""('then', 'RB')""]"
3880,3880,HIND6217245,He won the race so he was hard working.,1,"[""('He', 'PRP')"", ""('won', 'VBD')"", ""('the', 'DT')"", ""('race', 'NN')"", ""('so', 'IN')"", ""('he', 'PRP')"", ""('was', 'VBD')"", ""('hard', 'JJ')"", ""('working', 'NN')"", ""('.', '.')""]",[]
3881,3881,HIND6217245,He won the race because he was hard working.,1,"[""('He', 'PRP')"", ""('won', 'VBD')"", ""('the', 'DT')"", ""('race', 'NN')"", ""('because', 'IN')"", ""('he', 'PRP')"", ""('was', 'VBD')"", ""('hard', 'JJ')"", ""('working', 'NN')"", ""('.', '.')""]","[""('because', 'IN')""]"
3882,3882,HIND6217245,He won the race then he was hard working.,1,"[""('He', 'PRP')"", ""('won', 'VBD')"", ""('the', 'DT')"", ""('race', 'NN')"", ""('then', 'RB')"", ""('he', 'PRP')"", ""('was', 'VBD')"", ""('hard', 'JJ')"", ""('working', 'NN')"", ""('.', '.')""]","[""('then', 'RB')""]"
3883,3883,HIND6217245,He won the race but he was hard working.,1,"[""('He', 'PRP')"", ""('won', 'VBD')"", ""('the', 'DT')"", ""('race', 'NN')"", ""('but', 'CC')"", ""('he', 'PRP')"", ""('was', 'VBD')"", ""('hard', 'JJ')"", ""('working', 'NN')"", ""('.', '.')""]","[""('but', 'CC')""]"
3884,3884,HIND6218694,"She invited us for the party, so we are good friends.",1,"[""('She', 'PRP')"", ""('invited', 'VBD')"", ""('us', 'PRP')"", ""('for', 'IN')"", ""('the', 'DT')"", ""('party', 'NN')"", ""(',', ',')"", ""('so', 'IN')"", ""('we', 'PRP')"", ""('are', 'VBP')"", ""('good', 'JJ')"", ""('friends', 'NNS')"", ""('.', '.')""]",[]
3885,3885,HIND6218694,"She invited us for the party, but we are good friends.",1,"[""('She', 'PRP')"", ""('invited', 'VBD')"", ""('us', 'PRP')"", ""('for', 'IN')"", ""('the', 'DT')"", ""('party', 'NN')"", ""(',', ',')"", ""('but', 'CC')"", ""('we', 'PRP')"", ""('are', 'VBP')"", ""('good', 'JJ')"", ""('friends', 'NNS')"", ""('.', '.')""]","[""('but', 'CC')""]"
3886,3886,HIND6218694,"She invited us for the party, because we are good friends.",1,"[""('She', 'PRP')"", ""('invited', 'VBD')"", ""('us', 'PRP')"", ""('for', 'IN')"", ""('the', 'DT')"", ""('party', 'NN')"", ""(',', ',')"", ""('because', 'IN')"", ""('we', 'PRP')"", ""('are', 'VBP')"", ""('good', 'JJ')"", ""('friends', 'NNS')"", ""('.', '.')""]","[""('because', 'IN')""]"
3887,3887,HIND6218694,"She invited us for the party, that we are good friends.",1,"[""('She', 'PRP')"", ""('invited', 'VBD')"", ""('us', 'PRP')"", ""('for', 'IN')"", ""('the', 'DT')"", ""('party', 'NN')"", ""(',', ',')"", ""('that', 'IN')"", ""('we', 'PRP')"", ""('are', 'VBP')"", ""('good', 'JJ')"", ""('friends', 'NNS')"", ""('.', '.')""]","[""('that', 'IN')""]"
3888,3888,HIND6229482,She bought a gift for her.,1,"[""('She', 'PRP')"", ""('bought', 'VBD')"", ""('a', 'DT')"", ""('gift', 'NN')"", ""('for', 'IN')"", ""('her', 'PRP$')"", ""('.', '.')""]",[]
3889,3889,HIND6229482,She bought a gift for herself.,1,"[""('She', 'PRP')"", ""('bought', 'VBD')"", ""('a', 'DT')"", ""('gift', 'NN')"", ""('for', 'IN')"", ""('herself', 'NN')"", ""('.', '.')""]","[""('herself', 'NN')""]"
3890,3890,HIND6229482,She bought a gift for myself.,1,"[""('She', 'PRP')"", ""('bought', 'VBD')"", ""('a', 'DT')"", ""('gift', 'NN')"", ""('for', 'IN')"", ""('myself', 'NN')"", ""('.', '.')""]","[""('myself', 'NN')""]"
3891,3891,HIND6229482,She bought a gift for yourselves.,1,"[""('She', 'PRP')"", ""('bought', 'VBD')"", ""('a', 'DT')"", ""('gift', 'NN')"", ""('for', 'IN')"", ""('yourselves', 'NNS')"", ""('.', '.')""]","[""('yourselves', 'NNS')""]"
3892,3892,HIND6230703,She thinks very highly of her.,1,"[""('She', 'PRP')"", ""('thinks', 'VBZ')"", ""('very', 'RB')"", ""('highly', 'RB')"", ""('of', 'IN')"", ""('her', 'PRP')"", ""('.', '.')""]",[]
3893,3893,HIND6230703,She thinks very highly of herself.,1,"[""('She', 'PRP')"", ""('thinks', 'VBZ')"", ""('very', 'RB')"", ""('highly', 'RB')"", ""('of', 'IN')"", ""('herself', 'NN')"", ""('.', '.')""]","[""('herself', 'NN')""]"
3894,3894,HIND6230703,She thinks very highly of herselves.,1,"[""('She', 'PRP')"", ""('thinks', 'VBZ')"", ""('very', 'RB')"", ""('highly', 'RB')"", ""('of', 'IN')"", ""('herselves', 'NNS')"", ""('.', '.')""]","[""('herselves', 'NNS')""]"
3895,3895,HIND6230703,She thinks very highly of hers.,1,"[""('She', 'PRP')"", ""('thinks', 'VBZ')"", ""('very', 'RB')"", ""('highly', 'RB')"", ""('of', 'IN')"", ""('hers', 'NNS')"", ""('.', '.')""]","[""('hers', 'NNS')""]"
3896,3896,HIND6231937,He couldn''t understand himself.,1,"[""('He', 'PRP')"", ""('couldn', 'MD')"", '(""\'\'"", ""\'\'"")', ""('t', 'VB')"", ""('understand', 'NN')"", ""('himself', 'PRP')"", ""('.', '.')""]",[]
3897,3897,HIND6231937,He couldn''t understand him.,1,"[""('He', 'PRP')"", ""('couldn', 'MD')"", '(""\'\'"", ""\'\'"")', ""('t', 'VB')"", ""('understand', 'VBP')"", ""('him', 'PRP')"", ""('.', '.')""]","[""('understand', 'VBP')"", ""('him', 'PRP')""]"
3898,3898,HIND6231937,He couldn''t understand his.,1,"[""('He', 'PRP')"", ""('couldn', 'MD')"", '(""\'\'"", ""\'\'"")', ""('t', 'NN')"", ""('understand', 'VB')"", ""('his', 'PRP$')"", ""('.', '.')""]","[""('his', 'PRP$')"", ""('t', 'NN')"", ""('understand', 'VB')""]"
3899,3899,HIND6231937,He couldn''t understand he.,1,"[""('He', 'PRP')"", ""('couldn', 'MD')"", '(""\'\'"", ""\'\'"")', ""('t', 'NN')"", ""('understand', 'NN')"", ""('he', 'PRP')"", ""('.', '.')""]","[""('he', 'PRP')"", ""('t', 'NN')""]"
3900,3900,HIND6233167,They must force themselves to work hard.,1,"[""('They', 'PRP')"", ""('must', 'MD')"", ""('force', 'VB')"", ""('themselves', 'PRP')"", ""('to', 'TO')"", ""('work', 'VB')"", ""('hard', 'RB')"", ""('.', '.')""]",[]
3901,3901,HIND6233167,They must force ourselves to work hard.,1,"[""('They', 'PRP')"", ""('must', 'MD')"", ""('force', 'VB')"", ""('ourselves', 'PRP')"", ""('to', 'TO')"", ""('work', 'VB')"", ""('hard', 'RB')"", ""('.', '.')""]","[""('ourselves', 'PRP')""]"
3902,3902,HIND6233167,They must force yourselves to work hard.,1,"[""('They', 'PRP')"", ""('must', 'MD')"", ""('force', 'VB')"", ""('yourselves', 'NNS')"", ""('to', 'TO')"", ""('work', 'VB')"", ""('hard', 'RB')"", ""('.', '.')""]","[""('yourselves', 'NNS')""]"
3903,3903,HIND6233167,They must force theyselves to work hard.,1,"[""('They', 'PRP')"", ""('must', 'MD')"", ""('force', 'VB')"", ""('theyselves', 'NNS')"", ""('to', 'TO')"", ""('work', 'VB')"", ""('hard', 'RB')"", ""('.', '.')""]","[""('theyselves', 'NNS')""]"
3904,3904,HIND6234515,I have cut herself.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('cut', 'VBN')"", ""('herself', 'PRP')"", ""('.', '.')""]",[]
3905,3905,HIND6234515,I have cut yourselves.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('cut', 'VBN')"", ""('yourselves', 'NNS')"", ""('.', '.')""]","[""('yourselves', 'NNS')""]"
3906,3906,HIND6234515,I have cut himself.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('cut', 'VBN')"", ""('himself', 'PRP')"", ""('.', '.')""]","[""('himself', 'PRP')""]"
3907,3907,HIND6234515,I have cut myself.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('cut', 'VBN')"", ""('myself', 'PRP')"", ""('.', '.')""]","[""('myself', 'PRP')""]"
3908,3908,HIND6253790,The library is past the supermarket.,1,"[""('The', 'DT')"", ""('library', 'NN')"", ""('is', 'VBZ')"", ""('past', 'IN')"", ""('the', 'DT')"", ""('supermarket', 'NN')"", ""('.', '.')""]",[]
3909,3909,HIND6253790,The library is next the supermarket.,1,"[""('The', 'DT')"", ""('library', 'NN')"", ""('is', 'VBZ')"", ""('next', 'JJ')"", ""('the', 'DT')"", ""('supermarket', 'NN')"", ""('.', '.')""]","[""('next', 'JJ')""]"
3910,3910,HIND6253790,The library is left to the supermarket.,1,"[""('The', 'DT')"", ""('library', 'NN')"", ""('is', 'VBZ')"", ""('left', 'VBN')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('supermarket', 'NN')"", ""('.', '.')""]","[""('left', 'VBN')"", ""('to', 'TO')""]"
3911,3911,HIND6253790,The library is behind the supermarket.,1,"[""('The', 'DT')"", ""('library', 'NN')"", ""('is', 'VBZ')"", ""('behind', 'IN')"", ""('the', 'DT')"", ""('supermarket', 'NN')"", ""('.', '.')""]","[""('behind', 'IN')""]"
3912,3912,HIND6255078,The gas station is behind the street.,1,"[""('The', 'DT')"", ""('gas', 'NN')"", ""('station', 'NN')"", ""('is', 'VBZ')"", ""('behind', 'IN')"", ""('the', 'DT')"", ""('street', 'NN')"", ""('.', '.')""]",[]
3913,3913,HIND6255078,The gas station is past the street.,1,"[""('The', 'DT')"", ""('gas', 'NN')"", ""('station', 'NN')"", ""('is', 'VBZ')"", ""('past', 'IN')"", ""('the', 'DT')"", ""('street', 'NN')"", ""('.', '.')""]","[""('past', 'IN')""]"
3914,3914,HIND6255078,The gas station is next to the street.,1,"[""('The', 'DT')"", ""('gas', 'NN')"", ""('station', 'NN')"", ""('is', 'VBZ')"", ""('next', 'JJ')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('street', 'NN')"", ""('.', '.')""]","[""('next', 'JJ')"", ""('to', 'TO')""]"
3915,3915,HIND6255078,The gas station is across the street.,1,"[""('The', 'DT')"", ""('gas', 'NN')"", ""('station', 'NN')"", ""('is', 'VBZ')"", ""('across', 'IN')"", ""('the', 'DT')"", ""('street', 'NN')"", ""('.', '.')""]","[""('across', 'IN')""]"
3916,3916,HIND6256323,The museum is away from the trees.,1,"[""('The', 'DT')"", ""('museum', 'NN')"", ""('is', 'VBZ')"", ""('away', 'RB')"", ""('from', 'IN')"", ""('the', 'DT')"", ""('trees', 'NNS')"", ""('.', '.')""]",[]
