Slide ID,Options,Correct ID
HIND2059440,"I let my younger brother use my old p.c, so that in case that he breaks it, the loss isn't too great.",1
HIND2059440,"I let my younger brother use my old p.c, so that if in case he breaks it, the loss isn't too great.",1
HIND2059440,,1
HIND2059445,I don't let my sister use my things in fear that she would destroy them.,1
HIND2059445,I don't let my sister use my things in case that she would destroy them.,1
HIND2059445,I don't let my sister use my things in case she would destroy them.,1
HIND2059445,,1
HIND2059435,It will be on your left.,1
HIND2059435,It will be in left.,1
HIND2059435,It will be beyond left.,1
HIND2059435,It will be across left.,1
HIND2059440,That house is left the police station and the gas station.,4
HIND2059440,That house is right the police station and the gas station.,4
HIND2059440,That house is center the police station and the gas station.,4
HIND2059440,That house is between the police station and the gas station.,4
HIND2059445,Ram is standing next to Seeta.,1
HIND2059445,Ram is standing between Seeta.,1
HIND2059445,Ram is standing on the Seeta.,1
HIND2059445,Ram is standing nearly to Seeta.,1
HIND2059450,"After you cross the supermarket, turn left.",1
HIND2059450,"After you cross the supermarket, go next.",1
HIND2059450,"After you cross the supermarket, take next.",1
HIND2059450,"After you cross the supermarket, left turn.",1
HIND2059455,Crossword store is on the second floor. It's from the left.,4
HIND2059455,Crossword store is on the second floor. It's in to the left.,4
HIND2059455,Crossword store is on the second floor. It's at left.,4
HIND2059455,Crossword store is on the second floor. It's on the left.,4
HIND2059555,We are going to bed.,1
HIND2059555,We are go to bed.,1
HIND2059555,We are goes to bed.,1
HIND2059555,We are will go to bed.,1
HIND2059562,My sister will going to graduate in June.,3
HIND2059562,My sister going to graduate in June.,3
HIND2059562,My sister is going to graduate in June.,3
HIND2059562,My sister are going to graduate in June.,3
HIND2059569,We come from New York next week.,3
HIND2059569,We will coming from New York next week.,3
HIND2059569,We are coming from New York next week.,3
HIND2059569,We are come from New York next week.,3
HIND2059576,We will see you soon.,1
HIND2059576,We do see you soon.,1
HIND2059576,We seeing you soon.,1
HIND2059576,We are see you soon.,1
HIND2059582,I going to stop smoking.,2
HIND2059582,I am going to stop smoking.,2
HIND2059582,I will going to stop smoking.,2
HIND2059582,I will go to stop smoking.,2
HIND7989734,What would you say your strengths are?,1
HIND7989734,Which would you say your strengths are?,1
HIND7989734,Who would you say your strengths are?,1
HIND7989734,Why would you say your strengths are?,1
HIND7991142,Where did you graduate?,2
HIND7991142,When did you graduate?,2
HIND7991142,How did you graduate?,2
HIND7991142,Whose did you graduate?,2
HIND7992569,What did you graduate from?,4
HIND7992569,When did you graduate from?,4
HIND7992569,Whose did you graduate from?,4
HIND7992569,Where did you graduate from?,4
HIND7993974,How would you deal with a conflict between two employees?,1
HIND7993974,Whom would you deal with a conflict between two employees?,1
HIND7993974,Which would you deal with a conflict between two employees?,1
HIND7993974,Whose would you deal with a conflict between two employees?,1
HIND7995387,Who did you enjoy working the most at your previous job?,1
HIND7995387,when did you enjoy working the most at your previous job?,1
HIND7995387,whose did you enjoy working the most at your previous job?,1
HIND7995387,what did you enjoy working the most at your previous job?,1
HIND7996809,why did you move from this job to the next?,1
HIND7996809,which did you move from this job to the next?,1
HIND7996809,whose did you move from this job to the next?,1
HIND7996809,what did you move from this job to the next?,1
HIND7998216,when many years of experience do you have?,2
HIND7998216,how many years of experience do you have?,2
HIND7998216,why many years of experience do you have?,2
HIND7998216,whose many years of experience do you have?,2
HIND7999639,when kind of a manager do you think you are?,3
HIND7999639,whose kind of a manager do you think you are?,3
HIND7999639,what kind of a manager do you think you are?,3
HIND7999639,who kind of a manager do you think you are?,3
HIND8001050,what would you do differently if you knew nobody would judge you?,1
HIND8001050,which would you do differently if you knew nobody would judge you?,1
HIND8001050,how would you do differently if you knew nobody would judge you?,1
HIND8001050,when would you do differently if you knew nobody would judge you?,1
HIND8002456,when activity makes you lose track of time?,4
HIND8002456,why activity makes you lose track of time?,4
HIND8002456,how activity makes you lose track of time?,4
HIND8002456,which activity makes you lose track of time?,4
HIND8003867,why are you looking for a new opportunities now?,1
HIND8003867,how are you looking for a new opportunities now?,1
HIND8003867,when are you looking for a new opportunities now?,1
HIND8003867,which are you looking for a new opportunities now?,1
HIND8005294,which type of work environment do you prefer?,2
HIND8005294,what type of work environment do you prefer?,2
HIND8005294,whats type of work environment do you prefer?,2
HIND8005294,how type of work environment do you prefer?,2
HIND8006726,when of the responsibilities appeal to you the most at the work place?,2
HIND8006726,which of the responsibilities appeal to you the most at the work place?,2
HIND8006726,whose of the responsibilities appeal to you the most at the work place?,2
HIND8006726,what of the responsibilities appeal to you the most at the work place?,2
HIND8031099,She had never seen the ocean before she moved to Goa.,1
HIND8031099,She never seen the ocean before she moved to Goa.,1
HIND8031099,She have never seen the ocean before she moved to Goa.,1
HIND8031099,She had never saw the ocean before she moved to Goa.,1
HIND8032506,Raghav leave very early today.,2
HIND8032506,Raghav left very early today.,2
HIND8032506,Raghav was left very early today.,2
HIND8032506,,2
HIND8034099,The girl's mother was cleaning the house.,1
HIND8034099,The girl's mother were cleaning the house.,1
HIND8034099,,1
HIND8034099,,1
HIND8035618,When they arrived we had already started the test.,1
HIND8035618,When they arrived we have already started the test.,1
HIND8035618,When they arrived we were already started the test.,1
HIND8035618,,1
HIND8037080,Pooja was not doing her homework.,1
HIND8037080,Pooja were not doing her homework.,1
HIND8037080,,1
HIND8037080,,1
HIND8058472,He replied from e-mail.,2
HIND8058472,He replied by e-mail.,2
HIND8058472,,2
HIND8058472,,2
HIND8061299,He is travelling to Delhi by train.,1
HIND8061299,He is travelling to Delhi with train.,1
HIND8061299,He is travelling to Delhi for train.,1
HIND8061299,He is travelling to Delhi about train.,1
HIND8062706,He opened the bottle of his teeth.,3
HIND8062706,He opened the bottle about his teeth.,3
HIND8062706,He opened the bottle with his teeth.,3
HIND8062706,,3
HIND8067263,I don't think we can do this without a good computer.,1
HIND8067263,I don't think we can do this about a good computer.,1
HIND8067263,,1
HIND8067263,,1
HIND8068991,"Eat for spoon, don't dirty your hands.",3
HIND8068991,"Eat at spoon, don't dirty your hands.",3
HIND8068991,"Eat with spoon, don't dirty your hands.",3
HIND8068991,,3
HIND8070415,She did it without any help whatsoever.,1
HIND8070415,She did it by any help whatsoever.,1
HIND8070415,,1
HIND8070415,,1
HIND8071984,He banged his finger to the hammer.,2
HIND8071984,He banged his finger with the hammer.,2
HIND8071984,He banged his finger at the hammer.,2
HIND8071984,,2
HIND8073403,We will go from my car.,2
HIND8073403,We will go by my car.,2
HIND8073403,,2
HIND8073403,,2
HIND8075161,She will water the garden with pipe.,1
HIND8075161,She will water the garden for pipe.,1
HIND8075161,She will water the garden from pipe.,1
HIND8075161,She will water the garden at pipe.,1
HIND8076584,I will go by you.,2
HIND8076584,I will go with you.,2
HIND8076584,,2
HIND8076584,,2
HIND8078153,She goes to work by metro.,1
HIND8078153,She goes to work with metro.,1
HIND8078153,,1
HIND8078153,,1
HIND8079583,She is happy being with him.,1
HIND8079583,She is happy being by him.,1
HIND8079583,She is happy being at him.,1
HIND8079583,She is happy being for him.,1
HIND1498459587661,Marcin and Magda are as different as biscuits and cheese?,2
HIND1498459587661,Marcin and Magda are as different as chalk and cheese?,2
HIND1498459587661,Marcin and Magda are as different as ham and cheese?,2
HIND1498459587661,Marcin and Magda are as different as jam and cheese?,2
HIND1498459876683,If something frightens you it gives you the wood.,3
HIND1498459876683,If something frightens you it gives you the bulls.,3
HIND1498459876683,If something frightens you it gives you the willies.,3
HIND1498459876683,If something frightens you it gives you the hots.,3
HIND1498459879030,You haven't been studying much recently and you'd better thread your way through if you want to pass the Cambridge CPE exam.,3
HIND1498459879030,You haven't been studying much recently and you'd better meet your Waterloo if you want to pass the Cambridge CPE exam.,3
HIND1498459879030,You haven't been studying much recently and you'd better pull your socks up if you want to pass the Cambridge CPE exam.,3
HIND1498459879030,You haven't been studying much recently and you'd better change your spots if you want to pass the Cambridge CPE exam.,3
HIND1498459880452,Charles has been in Kamila's bad letters since he called her a fat slag.,2
HIND1498459880452,Charles has been in Kamila's bad books  since he called her a fat slag.,2
HIND1498459880452,Charles has been in Kamila's bad records since he called her a fat slag.,2
HIND1498459880452,Charles has been in Kamila's bad papers since he called her a fat slag.,2
HIND1498459882283,Simon was given the cold chin by the other teachers after informing the newspapers about widespread corruption at the college.,2
HIND1498459882283,Simon was given the cold shoulder by the other teachers after informing the newspapers about widespread corruption at the college.,2
HIND1498459882283,Simon was given the cold neck by the other teachers after informing the newspapers about widespread corruption at the college.,2
HIND1498459882283,Simon was given the cold back by the other teachers after informing the newspapers about widespread corruption at the college.,2
HIND1498459883678,Marcin's father wasn't happy to find his son blind drunk on the bathroom floor with a bottle of Vodka beside him.,1
HIND1498459883678,Marcin's father wasn't happy to find his son stiff drunk on the bathroom floor with a bottle of Vodka beside him.,1
HIND1498459883678,Marcin's father wasn't happy to find his son deep drunk on the bathroom floor with a bottle of Vodka beside him.,1
HIND1498459883678,Marcin's father wasn't happy to find his son tight drunk on the bathroom floor with a bottle of Vodka beside him.,1
HIND1498459885176,"If you tell Maria there's a surprise English test today, you won't see her for dust.",1
HIND1498459885176,"If you tell Maria there's a surprise English test today, you won't see her for cloud.",1
HIND1498459885176,"If you tell Maria there's a surprise English test today, you won't see her for rain.",1
HIND1498459885176,"If you tell Maria there's a surprise English test today, you won't see her for fog.",1
HIND1498459888082,If you work to the winds you work very hard.,3
HIND1498459888082,If you work like a new leaf you work very hard.,3
HIND1498459888082,If you work your fingers to the bone you work very hard.,3
HIND1498459888082,If you work until you are blue and black you work very hard.,3
HIND1498459890158,It took me several seconds to grasp the meaning of her statement but finally the penny dropped.,1
HIND1498459890158,It took me several seconds to grasp the meaning of her statement but finally the axe dropped.,1
HIND1498459890158,It took me several seconds to grasp the meaning of her statement but finally the hammer dropped.,1
HIND1498459890158,It took me several seconds to grasp the meaning of her statement but finally the stone dropped.,1
HIND1498459891458,Jarek is the best swimmer in the water polo team. He can brush spots off everyone else.,2
HIND1498459891458,Jarek is the best swimmer in the water polo team. He can knock spots off everyone else.,2
HIND1498459891458,Jarek is the best swimmer in the water polo team. He can put spots off everyone else.,2
HIND1498459891458,Jarek is the best swimmer in the water polo team. He can win spots off everyone else.,2
HIND1498459892649,I was knocked for nine when Kate told me she had passed her driving test.,4
HIND1498459892649,I was knocked for eight when Kate told me she had passed her driving test.,4
HIND1498459892649,I was knocked for seven when Kate told me she had passed her driving test.,4
HIND1498459892649,I was knocked for six when Kate told me she had passed her driving test.,4
HIND1498459895021,A past experience you cannot change is a duck under the bridge.,2
HIND1498459895021,A past experience you cannot change is water under the bridge.,2
HIND1498459895021,A past experience you cannot change is a boat under the bridge.,2
HIND1498459895021,A past experience you cannot change is traffic under the bridge.,2
HIND1498459900283,Somebody who is foolish or stupid is soft in the head.,1
HIND1498459900283,Somebody who is foolish or stupid is riding high .,1
HIND1498459900283,Somebody who is foolish or stupid is over the moon.,1
HIND1498459900283,Somebody who is foolish or stupid is pushing up daisies.,1
HIND1498459905625,Mrs Raven isn't capable of controlling the class. She is so timid she wouldn't say kill the fatted cow.,3
HIND1498459905625,Mrs Raven isn't capable of controlling the class. She is so timid she wouldn't say put the cat among the pigeons.,3
HIND1498459905625,Mrs Raven isn't capable of controlling the class. She is so timid she wouldn't say boo to a goose.,3
HIND1498459905625,Mrs Raven isn't capable of controlling the class. She is so timid she wouldn't say cry wolf.,3
HIND1498459908627,I was palmed off with some rotten apples at the corner shop.,1
HIND1498459908627,I was handed off with some rotten apples at the corner shop.,1
HIND1498459908627,I was armed off with some rotten apples at the corner shop.,1
HIND1498459908627,I was fingered off with some rotten apples at the corner shop.,1
HIND1498462254624,Something that is sacred is also Holy.,1
HIND1498462254624,Something that is sacred is also Wholly.,1
HIND1498462254624,,1
HIND1498462254624,,1
HIND1498462256271,There is too much at stake to be careless.,1
HIND1498462256271,There is too much at steak to be careless.,1
HIND1498462256271,,1
HIND1498462256271,,1
HIND1498462257504,There is no nicer smell than freshly moan grass.,2
HIND1498462257504,There is no nicer smell than freshly mown grass.,2
HIND1498462257504,,2
HIND1498462257504,,2
HIND1498462258798,A doe is a female deer.,1
HIND1498462258798,A dough is a female deer.,1
HIND1498462258798,,1
HIND1498462258798,,1
HIND1498462260114,There is a moat in my eye.,2
HIND1498462260114,There is a mote in my eye.,2
HIND1498462260114,,2
HIND1498462260114,,2
HIND1498462261645,She likes to ride the roller coaster for the shear thrill of it.,2
HIND1498462261645,She likes to ride the roller coaster for the sheer thrill of it.,2
HIND1498462261645,,2
HIND1498462261645,,2
HIND1498462263215,Cocaine is an elicit drug.,2
HIND1498462263215,Cocaine is an illicit drug.,2
HIND1498462263215,,2
HIND1498462263215,,2
HIND1498462264723,Some people store liquid in a hollow gored.,2
HIND1498462264723,Some people store liquid in a hollow gourd.,2
HIND1498462264723,,2
HIND1498462264723,,2
HIND1498462266107,Tell me directly. Don't just elude to some problem.,2
HIND1498462266107,Tell me directly. Don't just allude to some problem.,2
HIND1498462266107,,2
HIND1498462266107,,2
HIND1498462268270,He squeezed out a serge of power at the end of the race.,2
HIND1498462268270,He squeezed out a surge of power at the end of the race.,2
HIND1498462268270,,2
HIND1498462268270,,2
HIND1498462270477,Love made my heart sore like an eagle.,1
HIND1498462270477,Love made my heart soar like an eagle.,1
HIND1498462270477,,1
HIND1498462270477,,1
HIND1498462272711,He whined constantly about the expense of those dinners,1
HIND1498462272711,He wined constantly about the expense of those dinners,1
HIND1498462272711,,1
HIND1498462272711,,1
HIND1498462274117,I hate to broach the subject but have you ever considered moving out?,1
HIND1498462274117,I hate to brooch the subject but have you ever considered moving out?,1
HIND1498462274117,,1
HIND1498462274117,,1
HIND1498462276526,The grizzly bear is a very dangerous animal.,1
HIND1498462276526,The grisly bear is a very dangerous animal.,1
HIND1498462276526,,1
HIND1498462276526,,1
HIND1498463097458,"Not liking crowds, I prefer to have a holiday somewhere secluded.",1
HIND1498463097458,"Not liking crowds, I prefer to have a holiday somewhere godforsaken.",1
HIND1498463097458,"Not liking crowds, I prefer to have a holiday somewhere deserted.",1
HIND1498463097458,,1
HIND1498463110751,Applications for a visa can often be delayed by too much red tape.,1
HIND1498463110751,Applications for a visa can often be delayed by too much officialdom.,1
HIND1498463110751,Applications for a visa can often be delayed by too much documentation.,1
HIND1498463110751,,1
HIND1498463112300,"Despite John tried, he could not undo the bolt.",2
HIND1498463112300,"However hard John tried, he could not undo the bolt.",2
HIND1498463112300,,2
HIND1498463112300,,2
HIND1498463113660,Business is booming -the company is doing really well.,1
HIND1498463113660,Business is buzzing -the company is doing really well.,1
HIND1498463113660,Business is soaring -the company is doing really well.,1
HIND1498463113660,,1
HIND1498463116685,"Nevertheless the downturn in the economic climate, bookings remained steady.",2
HIND1498463116685,"Notwithstanding the downturn in the economic climate, bookings remained steady.",2
HIND1498463116685,"Even though the downturn in the economic climate, bookings remained steady.",2
HIND1498463116685,,2
HIND1498463118329,I don't think you should visit me today. I still think I am infectious.,1
HIND1498463118329,I don't think you should visit me today. I still think I am contagious.,1
HIND1498463118329,I don't think you should visit me today. I still think I am catchy.,1
HIND1498463118329,I don't think you should visit me today. I still think I am contaminated.,1
HIND1498463120839,After the elections it was discovered that the phones had been canvassed.,2
HIND1498463120839,After the elections it was discovered that the phones had been bugged.,2
HIND1498463120839,,2
HIND1498463120839,,2
HIND1498463127703,The company is discreet to admit that its profits are decreasing steadily.,2
HIND1498463127703,The company is loathe to admit that its profits are decreasing steadily.,2
HIND1498463127703,,2
HIND1498463127703,,2
HIND1498463131704,Many experts emphasize that the positive effects of declining inflation will undermine expectations.,2
HIND1498463131704,Many experts emphasize that the positive effects of declining inflation will surpass expectations.,2
HIND1498463131704,,2
HIND1498463131704,,2
HIND1498463138885,Lots of traditional crafts like weaving are slowly being revived.,1
HIND1498463138885,Lots of habitual crafts like weaving are slowly being revived.,1
HIND1498463138885,Lots of vivid crafts like weaving are slowly being revived.,1
HIND1498463138885,,1
HIND1498463141439,He was taken aloft by a report about a murder in his hometown.,1
HIND1498463141439,He was taken aback by a report about a murder in his hometown.,1
HIND1498463141439,He was taken afoot by a report about a murder in his hometown.,1
HIND1498463141439,,1
HIND1498463143838,Harry had never committed a crime. He'd never run agape of the law.,2
HIND1498463143838,Harry had never committed a crime. He'd never run afoul of the law.,2
HIND1498463143838,Harry had never committed a crime. He'd never run aloof of the law.,2
HIND1498463143838,Harry had never committed a crime. He'd never run atop of the law.,2
HIND1498464958281,Small pineapples are sweeter than big one .,2
HIND1498464958281,Small pineapples are sweeter than big ones.,2
HIND1498464958281,Small pineapples are sweeter than big one's.,2
HIND1498464958281,,2
HIND1498464959864,These dresses are expensive. Are there any cheap ones?,1
HIND1498464959864,These dresses are expensive. Are there any cheap one's?,1
HIND1498464959864,,1
HIND1498464959864,,1
HIND1498464961309,"One, one's must be conscientious about One, one's dental hygiene.",1
HIND1498464961309,"Ones, ones's must be conscientious about Ones, ones's dental hygiene.",1
HIND1498464961309,"One's, ones must be conscientious about One's, ones dental hygiene.",1
HIND1498464961309,,1
HIND1498464962574,One would think the airlines would have to close down.,1
HIND1498464962574,Ones would think the airlines would have to close down.,1
HIND1498464962574,,1
HIND1498464962574,,1
HIND1498464963840,Which fruit gums should I take? The sour or the sweet one.,1
HIND1498464963840,Which fruit gums should I take? The sour or the sweet ones.,1
HIND1498464963840,,1
HIND1498464963840,,1
HIND1498464965299,One must be conscientious about one's dental hygiene.,1
HIND1498464965299,One must be conscientious about ones dental hygiene.,1
HIND1498464965299,,1
HIND1498464965299,,1
HIND1498464967372,Are these the ones you want?,1
HIND1498464967372,Are these the one's you want?,1
HIND1498464967372,,1
HIND1498464967372,,1
HIND1498464969002,John has got three cars: a red one and two blue ones..,1
HIND1498464969002,John has got three cars: a red one and two blue one..,1
HIND1498464969002,,1
HIND1498464969002,,1
HIND1498464970512,My shoes are old. I'm going to buy some new one.,2
HIND1498464970512,My shoes are old. I'm going to buy some new ones.,2
HIND1498464970512,,2
HIND1498464970512,,2
HIND1498464971884,Ones,1
HIND1498464971884,,1
HIND1498464971884,,1
HIND1498464971884,,1
HIND1498540427587,"Double-checking the alarm on your alarm clock can save you a lot of money and heartache. I don't know how many times I have failed to wake up on time due to an alarm that was set for the wrong, wake-up time. I recommend using two alarm clocks set a minute apart and checking them both twice just before you go to bed. That way, one can be relatively sure that he or she will wake up at the proper time.This paragraph is about: How to set an alarm clock.",3
HIND1498540427587,"Double-checking the alarm on your alarm clock can save you a lot of money and heartache. I don't know how many times I have failed to wake up on time due to an alarm that was set for the wrong, wake-up time. I recommend using two alarm clocks set a minute apart and checking them both twice just before you go to bed. That way, one can be relatively sure that he or she will wake up at the proper time.This paragraph is about: Benefits of owning an alarm clock.",3
HIND1498540427587,"Double-checking the alarm on your alarm clock can save you a lot of money and heartache. I don't know how many times I have failed to wake up on time due to an alarm that was set for the wrong, wake-up time. I recommend using two alarm clocks set a minute apart and checking them both twice just before you go to bed. That way, one can be relatively sure that he or she will wake up at the proper time.This paragraph is about: Preventing mistakes concerning alarm clocks.",3
HIND1498540427587,"Double-checking the alarm on your alarm clock can save you a lot of money and heartache. I don't know how many times I have failed to wake up on time due to an alarm that was set for the wrong, wake-up time. I recommend using two alarm clocks set a minute apart and checking them both twice just before you go to bed. That way, one can be relatively sure that he or she will wake up at the proper time.This paragraph is about: Repairing alarm clocks",3
HIND1498540429108,"Reciprocity is important if one wants to have a life-long friend. If one has a friend who has given him or her a gift, a gift should be given in return at an appropriate time. If a favor has been received, one should determine a way to return it in a way that is most meaningful for the friend. Otherwise, the friend may eventually feel used and end the friendship.This paragraph is about: Angry and toxic friends.",2
HIND1498540429108,"Reciprocity is important if one wants to have a life-long friend. If one has a friend who has given him or her a gift, a gift should be given in return at an appropriate time. If a favor has been received, one should determine a way to return it in a way that is most meaningful for the friend. Otherwise, the friend may eventually feel used and end the friendship.This paragraph is about: Returning favors and how to be a good friend.",2
HIND1498540429108,"Reciprocity is important if one wants to have a life-long friend. If one has a friend who has given him or her a gift, a gift should be given in return at an appropriate time. If a favor has been received, one should determine a way to return it in a way that is most meaningful for the friend. Otherwise, the friend may eventually feel used and end the friendship.This paragraph is about: Using people for your own benefit.",2
HIND1498540429108,"Reciprocity is important if one wants to have a life-long friend. If one has a friend who has given him or her a gift, a gift should be given in return at an appropriate time. If a favor has been received, one should determine a way to return it in a way that is most meaningful for the friend. Otherwise, the friend may eventually feel used and end the friendship.This paragraph is about: Birthday presents.",2
HIND1498540432705,"Refinishing furniture can be very rewarding. After the old paint or stain is stripped away and/or sanded off and a new coat of paint or stain is applied, a dramatic difference is often immediately apparent. If the hardware on the piece of furniture is old and ugly, new hardware can make a big difference in the look of the piece. These two things, alone, can result in a unique, new-looking piece of furniture instead of a shabby, old, dinged-up piece.This paragraph is about: Paint versus stain",3
HIND1498540432705,"Refinishing furniture can be very rewarding. After the old paint or stain is stripped away and/or sanded off and a new coat of paint or stain is applied, a dramatic difference is often immediately apparent. If the hardware on the piece of furniture is old and ugly, new hardware can make a big difference in the look of the piece. These two things, alone, can result in a unique, new-looking piece of furniture instead of a shabby, old, dinged-up piece.This paragraph is about: Impressing friends",3
HIND1498540432705,"Refinishing furniture can be very rewarding. After the old paint or stain is stripped away and/or sanded off and a new coat of paint or stain is applied, a dramatic difference is often immediately apparent. If the hardware on the piece of furniture is old and ugly, new hardware can make a big difference in the look of the piece. These two things, alone, can result in a unique, new-looking piece of furniture instead of a shabby, old, dinged-up piece.This paragraph is about: Refinishing furniture benefits",3
HIND1498540432705,"Refinishing furniture can be very rewarding. After the old paint or stain is stripped away and/or sanded off and a new coat of paint or stain is applied, a dramatic difference is often immediately apparent. If the hardware on the piece of furniture is old and ugly, new hardware can make a big difference in the look of the piece. These two things, alone, can result in a unique, new-looking piece of furniture instead of a shabby, old, dinged-up piece.This paragraph is about: Investing money",3
HIND1498540434089,"When buying someone a gift, it important to consider that person's hobbies, preferences, and needs. Getting someone something he or she really wants or needs will mean much more to him or her and will be remembered. It is worth mentioning that, perhaps, this method will encourage that same person to get you something you truly want instead of the same package of socks at Christmas time.This paragraph is about: Hobbies",2
HIND1498540434089,"When buying someone a gift, it important to consider that person's hobbies, preferences, and needs. Getting someone something he or she really wants or needs will mean much more to him or her and will be remembered. It is worth mentioning that, perhaps, this method will encourage that same person to get you something you truly want instead of the same package of socks at Christmas time.This paragraph is about: Gift-giving",2
HIND1498540434089,,2
HIND1498540434089,,2
HIND1498540435487,"Double-checking the alarm on your alarm clock can save you a lot of money and heartache. I don't know how many times I have failed to wake up on time due to an alarm that was set for the wrong, wake-up time. I recommend using two alarm clocks set a minute apart and checking them both twice just before you go to bed. That way, one can be relatively sure that he or she will wake up at the proper time.This paragraph is about: How to set an alarm clock?",3
HIND1498540435487,"Double-checking the alarm on your alarm clock can save you a lot of money and heartache. I don't know how many times I have failed to wake up on time due to an alarm that was set for the wrong, wake-up time. I recommend using two alarm clocks set a minute apart and checking them both twice just before you go to bed. That way, one can be relatively sure that he or she will wake up at the proper time.This paragraph is about: Benefits of owning an alarm clock.",3
HIND1498540435487,"Double-checking the alarm on your alarm clock can save you a lot of money and heartache. I don't know how many times I have failed to wake up on time due to an alarm that was set for the wrong, wake-up time. I recommend using two alarm clocks set a minute apart and checking them both twice just before you go to bed. That way, one can be relatively sure that he or she will wake up at the proper time.This paragraph is about: Preventing mistakes concerning alarm clocks",3
HIND1498540435487,"Double-checking the alarm on your alarm clock can save you a lot of money and heartache. I don't know how many times I have failed to wake up on time due to an alarm that was set for the wrong, wake-up time. I recommend using two alarm clocks set a minute apart and checking them both twice just before you go to bed. That way, one can be relatively sure that he or she will wake up at the proper time.This paragraph is about: Repairing alarm clocks.",3
HIND1498540437199,"Providing the perfect environment for your plants to grow in can be a complex task. Each kind of plant has its own specific requirements. For example, each needs different light levels to grow properly, different soil mediums, different nutrients, different levels of acidity or alkalinity, and different water requirements. In addition, insects and/or other pests are often of great concern.This paragraph is about: Buying plants",4
HIND1498540437199,"Providing the perfect environment for your plants to grow in can be a complex task. Each kind of plant has its own specific requirements. For example, each needs different light levels to grow properly, different soil mediums, different nutrients, different levels of acidity or alkalinity, and different water requirements. In addition, insects and/or other pests are often of great concern.This paragraph is about: Transplanting",4
HIND1498540437199,"Providing the perfect environment for your plants to grow in can be a complex task. Each kind of plant has its own specific requirements. For example, each needs different light levels to grow properly, different soil mediums, different nutrients, different levels of acidity or alkalinity, and different water requirements. In addition, insects and/or other pests are often of great concern.This paragraph is about: Propagation techniques",4
HIND1498540437199,"Providing the perfect environment for your plants to grow in can be a complex task. Each kind of plant has its own specific requirements. For example, each needs different light levels to grow properly, different soil mediums, different nutrients, different levels of acidity or alkalinity, and different water requirements. In addition, insects and/or other pests are often of great concern.This paragraph is about: Different plants requirements",4
HIND1498540438724,"Road trips can be very fun but they can also be stressful. Ensuring that everything is packed and accounted for takes time and effort and can have disastrous results if something is left out. The route one will take must also be carefully researched beforehand and can be a source of stress if the wrong route is taken. Also, making sure that the vehicle you are taking, if applicable, is in good working order is absolutely crucial if one wants to enjoy his or her trip.This paragraph is about: Travel preparations",1
HIND1498540438724,"Road trips can be very fun but they can also be stressful. Ensuring that everything is packed and accounted for takes time and effort and can have disastrous results if something is left out. The route one will take must also be carefully researched beforehand and can be a source of stress if the wrong route is taken. Also, making sure that the vehicle you are taking, if applicable, is in good working order is absolutely crucial if one wants to enjoy his or her trip.This paragraph is about: Trips gone awry",1
HIND1498540438724,"Road trips can be very fun but they can also be stressful. Ensuring that everything is packed and accounted for takes time and effort and can have disastrous results if something is left out. The route one will take must also be carefully researched beforehand and can be a source of stress if the wrong route is taken. Also, making sure that the vehicle you are taking, if applicable, is in good working order is absolutely crucial if one wants to enjoy his or her trip.This paragraph is about: Proper vehicle maintenance",1
HIND1498540438724,"Road trips can be very fun but they can also be stressful. Ensuring that everything is packed and accounted for takes time and effort and can have disastrous results if something is left out. The route one will take must also be carefully researched beforehand and can be a source of stress if the wrong route is taken. Also, making sure that the vehicle you are taking, if applicable, is in good working order is absolutely crucial if one wants to enjoy his or her trip.This paragraph is about: Obtaining proper maps",1
HIND1498540439974,American software firms are outsourcing a lot of the software creation tasks to India. Computer programmers in India are willing to work for lower wages than their American counterparts and are receiving more work because of this. We will likely see many important innovations in software design coming out of India in the near future.This paragraph is about: Climate conditions in India,2
HIND1498540439974,American software firms are outsourcing a lot of the software creation tasks to India. Computer programmers in India are willing to work for lower wages than their American counterparts and are receiving more work because of this. We will likely see many important innovations in software design coming out of India in the near future.This paragraph is about: Computer programming tasks outsourced to India,2
HIND1498540439974,American software firms are outsourcing a lot of the software creation tasks to India. Computer programmers in India are willing to work for lower wages than their American counterparts and are receiving more work because of this. We will likely see many important innovations in software design coming out of India in the near future.This paragraph is about: The automotive industry in America,2
HIND1498540439974,American software firms are outsourcing a lot of the software creation tasks to India. Computer programmers in India are willing to work for lower wages than their American counterparts and are receiving more work because of this. We will likely see many important innovations in software design coming out of India in the near future.This paragraph is about: New software programs,2
HIND1498540441106,"Good friends provide many benefits in life. They provide a support network, a source of advice and knowledge and fun times. They are there to enjoy the good parts of your life along with you and help you through the difficult parts. It is often well worth the time and effort it takes to make and keep a friend.This paragraph is about: Sound vehicle advice",2
HIND1498540441106,"Good friends provide many benefits in life. They provide a support network, a source of advice and knowledge and fun times. They are there to enjoy the good parts of your life along with you and help you through the difficult parts. It is often well worth the time and effort it takes to make and keep a friend.This paragraph is about: The benefits of good friends",2
HIND1498540441106,"Good friends provide many benefits in life. They provide a support network, a source of advice and knowledge and fun times. They are there to enjoy the good parts of your life along with you and help you through the difficult parts. It is often well worth the time and effort it takes to make and keep a friend.This paragraph is about: The work it takes to keep good friends",2
