,Slide ID,Options,Correct ID,pos_array
3919,HIND6256323,The museum is beyond the trees.,1,"[('The', 'DT'), ('museum', 'NN'), ('is', 'VBZ'), ('beyond', 'IN'), ('the', 'DT'), ('trees', 'NNS'), ('.', '.')]"
3920,HIND6277329,सीधा आगे जाओ.,1,"[('सीधा', 'JJ'), ('आगे', 'NNP'), ('जाओ', 'NNP'), ('.', '.')]"
3921,HIND6277329,सीधा सीधा जाओ.,1,"[('सीधा', 'JJ'), ('सीधा', 'NNP'), ('जाओ', 'NNP'), ('.', '.')]"
3922,HIND6277329,सीधा पीछे जाओ.,1,"[('सीधा', 'JJ'), ('पीछे', 'NNP'), ('जाओ', 'NNP'), ('.', '.')]"
3923,HIND6277329,आगे पीछे जाओ.,1,"[('आगे', 'JJ'), ('पीछे', 'NNP'), ('जाओ', 'NNP'), ('.', '.')]"
3924,HIND6279193,पुस्तकालय के बाद चलें.,1,"[('पुस्तकालय', 'JJ'), ('के', 'NNP'), ('बाद', 'NNP'), ('चलें', 'NNP'), ('.', '.')]"
3925,HIND6279193,पुस्तकालय के साथ चलें.,1,"[('पुस्तकालय', 'JJ'), ('के', 'NNP'), ('साथ', 'NNP'), ('चलें', 'NNP'), ('.', '.')]"
3926,HIND6279193,पुस्तकालय के आगे चलें.,1,"[('पुस्तकालय', 'JJ'), ('के', 'NNP'), ('आगे', 'NNP'), ('चलें', 'NNP'), ('.', '.')]"
3927,HIND6279193,पुस्तकालय के पीछे चलें.,1,"[('पुस्तकालय', 'JJ'), ('के', 'NNP'), ('पीछे', 'NNP'), ('चलें', 'NNP'), ('.', '.')]"
3928,HIND6280472,गली (सड़क) के पास जाऐं.,1,"[('गली', 'NN'), ('(', '('), ('सड़क', 'NNP'), (')', ')'), ('के', 'VBP'), ('पास', 'JJ'), ('जाऐं', 'NN'), ('.', '.')]"
3929,HIND6280472,गली (सड़क) के उस पार.,1,"[('गली', 'NN'), ('(', '('), ('सड़क', 'NNP'), (')', ')'), ('के', 'VBP'), ('उस', 'JJ'), ('पार', 'NN'), ('.', '.')]"
3930,HIND6280472,गली (सड़क) के तरफ.,1,"[('गली', 'NN'), ('(', '('), ('सड़क', 'NNP'), (')', ')'), ('के', 'VBP'), ('तरफ', 'UH'), ('.', '.')]"
3931,HIND6280472,गली (सड़क) पार करें.,1,"[('गली', 'NN'), ('(', '('), ('सड़क', 'NNP'), (')', ')'), ('पार', 'VBP'), ('करें', 'UH'), ('.', '.')]"
3932,HIND6281882,सड़क के पास चलें.,1,"[('सड़क', 'JJ'), ('के', 'NNP'), ('पास', 'NNP'), ('चलें', 'NNP'), ('.', '.')]"
3933,HIND6281882,सड़क के साथ चलें.,1,"[('सड़क', 'JJ'), ('के', 'NNP'), ('साथ', 'NNP'), ('चलें', 'NNP'), ('.', '.')]"
3934,HIND6281882,सड़क पर चलें.,1,"[('सड़क', 'JJ'), ('पर', 'NNP'), ('चलें', 'NNP'), ('.', '.')]"
3935,HIND6281882,सड़क के पार चलें.,1,"[('सड़क', 'JJ'), ('के', 'NNP'), ('पार', 'NNP'), ('चलें', 'NNP'), ('.', '.')]"
3936,HIND6283252,यह आपके सामने है.,1,"[('यह', 'JJ'), ('आपके', 'NNP'), ('सामने', 'NNP'), ('है', 'NNP'), ('.', '.')]"
3937,HIND6283252,यह आपके पीछे है.,1,"[('यह', 'JJ'), ('आपके', 'NNP'), ('पीछे', 'NNP'), ('है', 'NNP'), ('.', '.')]"
3938,HIND6283252,यह आपके आगे है.,1,"[('यह', 'JJ'), ('आपके', 'NNP'), ('आगे', 'NNP'), ('है', 'NNP'), ('.', '.')]"
3939,HIND6283252,यह आपके बगल में है.,1,"[('यह', 'JJ'), ('आपके', 'NNP'), ('बगल', 'NNP'), ('में', 'NNP'), ('है', 'NNP'), ('.', '.')]"
3940,HIND6288666,"Hello, there is Sachin?",1,"[('Hello', 'NNP'), (',', ','), ('there', 'EX'), ('is', 'VBZ'), ('Sachin', 'NNP'), ('?', '.')]"
3941,HIND6288666,"Hello, is Sachin there?",1,"[('Hello', 'NNP'), (',', ','), ('is', 'VBZ'), ('Sachin', 'NNP'), ('there', 'RB'), ('?', '.')]"
3942,HIND6288666,"Hello, is Sachin here?",1,"[('Hello', 'NNP'), (',', ','), ('is', 'VBZ'), ('Sachin', 'NNP'), ('here', 'RB'), ('?', '.')]"
3943,HIND6288666,"Hello, is there Sachin?",1,"[('Hello', 'NNP'), (',', ','), ('is', 'VBZ'), ('there', 'RB'), ('Sachin', 'NNP'), ('?', '.')]"
3944,HIND6294360,I was trying to call you.,1,"[('I', 'PRP'), ('was', 'VBD'), ('trying', 'VBG'), ('to', 'TO'), ('call', 'VB'), ('you', 'PRP'), ('.', '.')]"
3945,HIND6294360,I was trying to call to you.,1,"[('I', 'PRP'), ('was', 'VBD'), ('trying', 'VBG'), ('to', 'TO'), ('call', 'VB'), ('to', 'TO'), ('you', 'PRP'), ('.', '.')]"
3946,HIND6294360,I was trying to ring to you.,1,"[('I', 'PRP'), ('was', 'VBD'), ('trying', 'VBG'), ('to', 'TO'), ('ring', 'VBG'), ('to', 'TO'), ('you', 'PRP'), ('.', '.')]"
3947,HIND6294360,I was tried to call you.,1,"[('I', 'PRP'), ('was', 'VBD'), ('tried', 'VBN'), ('to', 'TO'), ('call', 'VB'), ('you', 'PRP'), ('.', '.')]"
3948,HIND6296791,Are you call me after some time?,1,"[('Are', 'NNP'), ('you', 'PRP'), ('call', 'VBP'), ('me', 'PRP'), ('after', 'IN'), ('some', 'DT'), ('time', 'NN'), ('?', '.')]"
3949,HIND6296791,Can you call me after some time?,1,"[('Can', 'MD'), ('you', 'PRP'), ('call', 'VB'), ('me', 'PRP'), ('after', 'IN'), ('some', 'DT'), ('time', 'NN'), ('?', '.')]"
3950,HIND6296791,Did you call me after some time?,1,"[('Did', 'NNP'), ('you', 'PRP'), ('call', 'VB'), ('me', 'PRP'), ('after', 'IN'), ('some', 'DT'), ('time', 'NN'), ('?', '.')]"
3951,HIND6296791,Do you call me after some time?,1,"[('Do', 'VB'), ('you', 'PRP'), ('call', 'VB'), ('me', 'PRP'), ('after', 'IN'), ('some', 'DT'), ('time', 'NN'), ('?', '.')]"
3952,HIND6309715,I am going to spend a month in the mountains.,1,"[('I', 'PRP'), ('am', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('spend', 'VB'), ('a', 'DT'), ('month', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mountains', 'NNS'), ('.', '.')]"
3953,HIND6309715,I go to spend a month in the mountains.,1,"[('I', 'PRP'), ('go', 'VBP'), ('to', 'TO'), ('spend', 'VB'), ('a', 'DT'), ('month', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mountains', 'NNS'), ('.', '.')]"
3954,HIND6309715,I am go to spend a month in the mountains.,1,"[('I', 'PRP'), ('am', 'VBP'), ('go', 'VB'), ('to', 'TO'), ('spend', 'VB'), ('a', 'DT'), ('month', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mountains', 'NNS'), ('.', '.')]"
3955,HIND6309715,I will going to spend a month in the mountains.,1,"[('I', 'PRP'), ('will', 'MD'), ('going', 'VBG'), ('to', 'TO'), ('spend', 'VB'), ('a', 'DT'), ('month', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mountains', 'NNS'), ('.', '.')]"
3956,HIND6311409,It's raining tomorrow.,1,"[('It', 'PRP'), (""'s"", 'VBZ'), ('raining', 'VBG'), ('tomorrow', 'NN'), ('.', '.')]"
3957,HIND6311409,It will rain tomorrow.,1,"[('It', 'PRP'), ('will', 'MD'), ('rain', 'VB'), ('tomorrow', 'NN'), ('.', '.')]"
3958,HIND6311409,It is probably going to rain tomorrow.,1,"[('It', 'PRP'), ('is', 'VBZ'), ('probably', 'RB'), ('going', 'VBG'), ('to', 'TO'), ('rain', 'VB'), ('tomorrow', 'NN'), ('.', '.')]"
3959,HIND6311409,It will probably raining tomorrow.,1,"[('It', 'PRP'), ('will', 'MD'), ('probably', 'RB'), ('raining', 'VBG'), ('tomorrow', 'NN'), ('.', '.')]"
3960,HIND6312742,We going to picnic tonight.,1,"[('We', 'PRP'), ('going', 'VBG'), ('to', 'TO'), ('picnic', 'VB'), ('tonight', 'NN'), ('.', '.')]"
3961,HIND6312742,We will going for a picnic tonight.,1,"[('We', 'PRP'), ('will', 'MD'), ('going', 'VBG'), ('for', 'IN'), ('a', 'DT'), ('picnic', 'NN'), ('tonight', 'NN'), ('.', '.')]"
3962,HIND6312742,We go for a picnic tonight.,1,"[('We', 'PRP'), ('go', 'VBP'), ('for', 'IN'), ('a', 'DT'), ('picnic', 'NN'), ('tonight', 'NN'), ('.', '.')]"
3963,HIND6312742,We are going for a picnic tonight.,1,"[('We', 'PRP'), ('are', 'VBP'), ('going', 'VBG'), ('for', 'IN'), ('a', 'DT'), ('picnic', 'NN'), ('tonight', 'NN'), ('.', '.')]"
3964,HIND6314142,I am not going to meet you again.,1,"[('I', 'PRP'), ('am', 'VBP'), ('not', 'RB'), ('going', 'VBG'), ('to', 'TO'), ('meet', 'VB'), ('you', 'PRP'), ('again', 'RB'), ('.', '.')]"
3965,HIND6314142,I am going to meet you again.,1,"[('I', 'PRP'), ('am', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('meet', 'VB'), ('you', 'PRP'), ('again', 'RB'), ('.', '.')]"
3966,HIND6314142,I am not go to meet you again.,1,"[('I', 'PRP'), ('am', 'VBP'), ('not', 'RB'), ('go', 'VB'), ('to', 'TO'), ('meet', 'VB'), ('you', 'PRP'), ('again', 'RB'), ('.', '.')]"
3967,HIND6314142,I will not going to meet you again,1,"[('I', 'PRP'), ('will', 'MD'), ('not', 'RB'), ('going', 'VBG'), ('to', 'TO'), ('meet', 'VB'), ('you', 'PRP'), ('again', 'RB')]"
3968,HIND6315351,"We go to have coffee after the lecture, tomorrow.",1,"[('We', 'PRP'), ('go', 'VBP'), ('to', 'TO'), ('have', 'VB'), ('coffee', 'NN'), ('after', 'IN'), ('the', 'DT'), ('lecture', 'NN'), (',', ','), ('tomorrow', 'NN'), ('.', '.')]"
3969,HIND6315351,"We will going to have coffee after the lecture, tomorrow.",1,"[('We', 'PRP'), ('will', 'MD'), ('going', 'VBG'), ('to', 'TO'), ('have', 'VB'), ('coffee', 'NN'), ('after', 'IN'), ('the', 'DT'), ('lecture', 'NN'), (',', ','), ('tomorrow', 'NN'), ('.', '.')]"
3970,HIND6315351,"We will having coffee after the lecture, tomorrow.",1,"[('We', 'PRP'), ('will', 'MD'), ('having', 'VBG'), ('coffee', 'NN'), ('after', 'IN'), ('the', 'DT'), ('lecture', 'NN'), (',', ','), ('tomorrow', 'NN'), ('.', '.')]"
3971,HIND6315351,"We will have coffee after the lecture, tomorrow.",1,"[('We', 'PRP'), ('will', 'MD'), ('have', 'VB'), ('coffee', 'NN'), ('after', 'IN'), ('the', 'DT'), ('lecture', 'NN'), (',', ','), ('tomorrow', 'NN'), ('.', '.')]"
3972,HIND2058305,I were in Kerala last weekend.,1,"[('I', 'PRP'), ('were', 'VBD'), ('in', 'IN'), ('Kerala', 'NNP'), ('last', 'JJ'), ('weekend', 'NN'), ('.', '.')]"
3973,HIND2058305,I was in Kerala last weekend.,1,"[('I', 'PRP'), ('was', 'VBD'), ('in', 'IN'), ('Kerala', 'NNP'), ('last', 'JJ'), ('weekend', 'NN'), ('.', '.')]"
3974,HIND2058305,I did in Kerala last weekend.,1,"[('I', 'PRP'), ('did', 'VBD'), ('in', 'IN'), ('Kerala', 'NNP'), ('last', 'JJ'), ('weekend', 'NN'), ('.', '.')]"
3975,HIND2058305,I went to Kerala last weekend.,1,"[('I', 'PRP'), ('went', 'VBD'), ('to', 'TO'), ('Kerala', 'NNP'), ('last', 'JJ'), ('weekend', 'NN'), ('.', '.')]"
3976,HIND2058312,Were they present yesterday?,1,"[('Were', 'WRB'), ('they', 'PRP'), ('present', 'VBP'), ('yesterday', 'NN'), ('?', '.')]"
3977,HIND2058312,Did they present yesterday?,1,"[('Did', 'NNP'), ('they', 'PRP'), ('present', 'VBD'), ('yesterday', 'NN'), ('?', '.')]"
3978,HIND2058312,Was they present yesterday?,1,"[('Was', 'NNP'), ('they', 'PRP'), ('present', 'VBD'), ('yesterday', 'NN'), ('?', '.')]"
3979,HIND2058312,Do they present yesterday?,1,"[('Do', 'VBP'), ('they', 'PRP'), ('present', 'VB'), ('yesterday', 'NN'), ('?', '.')]"
3980,HIND2058319,We are in college in 2008.,1,"[('We', 'PRP'), ('are', 'VBP'), ('in', 'IN'), ('college', 'NN'), ('in', 'IN'), ('2008', 'CD'), ('.', '.')]"
3981,HIND2058319,We went in college in 2008.,1,"[('We', 'PRP'), ('went', 'VBD'), ('in', 'IN'), ('college', 'NN'), ('in', 'IN'), ('2008', 'CD'), ('.', '.')]"
3982,HIND2058319,We was in college in 2008.,1,"[('We', 'PRP'), ('was', 'VBD'), ('in', 'IN'), ('college', 'NN'), ('in', 'IN'), ('2008', 'CD'), ('.', '.')]"
3983,HIND2058319,We were in college in 2008.,1,"[('We', 'PRP'), ('were', 'VBD'), ('in', 'IN'), ('college', 'NN'), ('in', 'IN'), ('2008', 'CD'), ('.', '.')]"
3984,HIND2058327,You was not happy yesterday.,1,"[('You', 'PRP'), ('was', 'VBD'), ('not', 'RB'), ('happy', 'JJ'), ('yesterday', 'NN'), ('.', '.')]"
3985,HIND2058327,You are not happy yesterday.,1,"[('You', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('happy', 'JJ'), ('yesterday', 'NN'), ('.', '.')]"
3986,HIND2058327,You were not happy yesterday.,1,"[('You', 'PRP'), ('were', 'VBD'), ('not', 'RB'), ('happy', 'JJ'), ('yesterday', 'NN'), ('.', '.')]"
3987,HIND2058327,You did not happy yesterday.,1,"[('You', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('happy', 'JJ'), ('yesterday', 'NN'), ('.', '.')]"
3988,HIND2058334,Was she in the office yesterday?,1,"[('Was', 'NNP'), ('she', 'PRP'), ('in', 'IN'), ('the', 'DT'), ('office', 'NN'), ('yesterday', 'NN'), ('?', '.')]"
3989,HIND2058334,Were she in the office yesterday?,1,"[('Were', 'WRB'), ('she', 'PRP'), ('in', 'IN'), ('the', 'DT'), ('office', 'NN'), ('yesterday', 'NN'), ('?', '.')]"
3990,HIND2058334,Did she in the office yesterday?,1,"[('Did', 'NNP'), ('she', 'PRP'), ('in', 'IN'), ('the', 'DT'), ('office', 'NN'), ('yesterday', 'NN'), ('?', '.')]"
3991,HIND2058334,Is she in the office yesterday?,1,"[('Is', 'VBZ'), ('she', 'PRP'), ('in', 'IN'), ('the', 'DT'), ('office', 'NN'), ('yesterday', 'NN'), ('?', '.')]"
3992,HIND2058405,What was the purpose of this seminar?,1,"[('What', 'WP'), ('was', 'VBD'), ('the', 'DT'), ('purpose', 'NN'), ('of', 'IN'), ('this', 'DT'), ('seminar', 'NN'), ('?', '.')]"
3993,HIND2058405,What were the purpose of this seminar?,1,"[('What', 'WP'), ('were', 'VBD'), ('the', 'DT'), ('purpose', 'NN'), ('of', 'IN'), ('this', 'DT'), ('seminar', 'NN'), ('?', '.')]"
3994,HIND2058405,What is the purpose of this seminar?,1,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('purpose', 'NN'), ('of', 'IN'), ('this', 'DT'), ('seminar', 'NN'), ('?', '.')]"
3995,HIND2058405,What did the purpose of this seminar?,1,"[('What', 'WP'), ('did', 'VBD'), ('the', 'DT'), ('purpose', 'NN'), ('of', 'IN'), ('this', 'DT'), ('seminar', 'NN'), ('?', '.')]"
3996,HIND2058454,Are you new here? What is your name?,1,"[('Are', 'NNP'), ('you', 'PRP'), ('new', 'JJ'), ('here', 'RB'), ('?', '.'), ('What', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('name', 'NN'), ('?', '.')]"
3997,HIND2058454,Are you new here? What is you name?,1,"[('Are', 'NNP'), ('you', 'PRP'), ('new', 'JJ'), ('here', 'RB'), ('?', '.'), ('What', 'WP'), ('is', 'VBZ'), ('you', 'PRP'), ('name', 'NN'), ('?', '.')]"
3998,HIND2058454,Are you new here? What is her name?,1,"[('Are', 'NNP'), ('you', 'PRP'), ('new', 'JJ'), ('here', 'RB'), ('?', '.'), ('What', 'WP'), ('is', 'VBZ'), ('her', 'PRP$'), ('name', 'NN'), ('?', '.')]"
3999,HIND2058454,Are you new here? What is yours name?,1,"[('Are', 'NNP'), ('you', 'PRP'), ('new', 'JJ'), ('here', 'RB'), ('?', '.'), ('What', 'WP'), ('is', 'VBZ'), ('yours', 'VBN'), ('name', 'NN'), ('?', '.')]"
4000,HIND2058459,My brother and her wife are in Mumbai.,1,"[('My', 'PRP$'), ('brother', 'NN'), ('and', 'CC'), ('her', 'PRP$'), ('wife', 'NN'), ('are', 'VBP'), ('in', 'IN'), ('Mumbai', 'NNP'), ('.', '.')]"
4001,HIND2058459,My brother and its wife are in Mumbai.,1,"[('My', 'PRP$'), ('brother', 'NN'), ('and', 'CC'), ('its', 'PRP$'), ('wife', 'NN'), ('are', 'VBP'), ('in', 'IN'), ('Mumbai', 'NNP'), ('.', '.')]"
4002,HIND2058459,My brother and his wife are in Mumbai.,1,"[('My', 'PRP$'), ('brother', 'NN'), ('and', 'CC'), ('his', 'PRP$'), ('wife', 'NN'), ('are', 'VBP'), ('in', 'IN'), ('Mumbai', 'NNP'), ('.', '.')]"
4003,HIND2058459,My brother and him wife are in Mumbai.,1,"[('My', 'PRP$'), ('brother', 'NN'), ('and', 'CC'), ('him', 'PRP'), ('wife', 'NN'), ('are', 'VBP'), ('in', 'IN'), ('Mumbai', 'NNP'), ('.', '.')]"
4004,HIND2058469,I am studying. These are my books.,1,"[('I', 'PRP'), ('am', 'VBP'), ('studying', 'VBG'), ('.', '.'), ('These', 'DT'), ('are', 'VBP'), ('my', 'PRP$'), ('books', 'NNS'), ('.', '.')]"
4005,HIND2058469,I am studying. These are mine books.,1,"[('I', 'PRP'), ('am', 'VBP'), ('studying', 'VBG'), ('.', '.'), ('These', 'DT'), ('are', 'VBP'), ('mine', 'JJ'), ('books', 'NNS'), ('.', '.')]"
4006,HIND2058469,I am studying. These are its books.,1,"[('I', 'PRP'), ('am', 'VBP'), ('studying', 'VBG'), ('.', '.'), ('These', 'DT'), ('are', 'VBP'), ('its', 'PRP$'), ('books', 'NNS'), ('.', '.')]"
4007,HIND2058469,I am studying. These are his books.,1,"[('I', 'PRP'), ('am', 'VBP'), ('studying', 'VBG'), ('.', '.'), ('These', 'DT'), ('are', 'VBP'), ('his', 'PRP$'), ('books', 'NNS'), ('.', '.')]"
4008,HIND2058479,Look at the car. It has glasses are broken.,1,"[('Look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('car', 'NN'), ('.', '.'), ('It', 'PRP'), ('has', 'VBZ'), ('glasses', 'NNS'), ('are', 'VBP'), ('broken', 'VBN'), ('.', '.')]"
4009,HIND2058479,Look at the car. Your glasses are broken.,1,"[('Look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('car', 'NN'), ('.', '.'), ('Your', 'PRP$'), ('glasses', 'NNS'), ('are', 'VBP'), ('broken', 'VBN'), ('.', '.')]"
4010,HIND2058479,Look at the car. His glasses are broken.,1,"[('Look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('car', 'NN'), ('.', '.'), ('His', 'PRP$'), ('glasses', 'NNS'), ('are', 'VBP'), ('broken', 'VBN'), ('.', '.')]"
4011,HIND2058479,Look at the car. Its glasses are broken.,1,"[('Look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('car', 'NN'), ('.', '.'), ('Its', 'PRP$'), ('glasses', 'NNS'), ('are', 'VBP'), ('broken', 'VBN'), ('.', '.')]"
4012,HIND2058493,"I am Ram and this is her sister, Seema.",1,"[('I', 'PRP'), ('am', 'VBP'), ('Ram', 'RB'), ('and', 'CC'), ('this', 'DT'), ('is', 'VBZ'), ('her', 'PRP$'), ('sister', 'NN'), (',', ','), ('Seema', 'NNP'), ('.', '.')]"
4013,HIND2058493,"I am Ram and this is mine sister, Seema.",1,"[('I', 'PRP'), ('am', 'VBP'), ('Ram', 'RB'), ('and', 'CC'), ('this', 'DT'), ('is', 'VBZ'), ('mine', 'JJ'), ('sister', 'NN'), (',', ','), ('Seema', 'NNP'), ('.', '.')]"
4014,HIND2058493,"I am Ram and this is his sister, Seema.",1,"[('I', 'PRP'), ('am', 'VBP'), ('Ram', 'RB'), ('and', 'CC'), ('this', 'DT'), ('is', 'VBZ'), ('his', 'PRP$'), ('sister', 'NN'), (',', ','), ('Seema', 'NNP'), ('.', '.')]"
4015,HIND2058493,"I am Ram and this is my sister, Seema.",1,"[('I', 'PRP'), ('am', 'VBP'), ('Ram', 'RB'), ('and', 'CC'), ('this', 'DT'), ('is', 'VBZ'), ('my', 'PRP$'), ('sister', 'NN'), (',', ','), ('Seema', 'NNP'), ('.', '.')]"
4016,HIND2058570,I am watching for a more challenging opportunity.,1,"[('I', 'PRP'), ('am', 'VBP'), ('watching', 'VBG'), ('for', 'IN'), ('a', 'DT'), ('more', 'RBR'), ('challenging', 'JJ'), ('opportunity', 'NN'), ('.', '.')]"
4017,HIND2058570,I look for a more challenging opportunity.,1,"[('I', 'PRP'), ('look', 'VBP'), ('for', 'IN'), ('a', 'DT'), ('more', 'RBR'), ('challenging', 'JJ'), ('opportunity', 'NN'), ('.', '.')]"
4018,HIND2058570,I am looking for a more challenging opportunity.,1,"[('I', 'PRP'), ('am', 'VBP'), ('looking', 'VBG'), ('for', 'IN'), ('a', 'DT'), ('more', 'RBR'), ('challenging', 'JJ'), ('opportunity', 'NN'), ('.', '.')]"
4019,HIND2058570,I am look for a more challenging opportunity.,1,"[('I', 'PRP'), ('am', 'VBP'), ('look', 'VBP'), ('for', 'IN'), ('a', 'DT'), ('more', 'RBR'), ('challenging', 'JJ'), ('opportunity', 'NN'), ('.', '.')]"
4020,HIND2058604,I am like to move from Mumbai to Delhi.,1,"[('I', 'PRP'), ('am', 'VBP'), ('like', 'IN'), ('to', 'TO'), ('move', 'VB'), ('from', 'IN'), ('Mumbai', 'NNP'), ('to', 'TO'), ('Delhi', 'NNP'), ('.', '.')]"
4021,HIND2058604,I am want to move from Mumbai to Delhi.,1,"[('I', 'PRP'), ('am', 'VBP'), ('want', 'VBP'), ('to', 'TO'), ('move', 'VB'), ('from', 'IN'), ('Mumbai', 'NNP'), ('to', 'TO'), ('Delhi', 'NNP'), ('.', '.')]"
4022,HIND2058604,I want to move from Mumbai to Delhi.,1,"[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('move', 'VB'), ('from', 'IN'), ('Mumbai', 'NNP'), ('to', 'TO'), ('Delhi', 'NNP'), ('.', '.')]"
4023,HIND2058604,I want to moved from Mumbai to Delhi.,1,"[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('moved', 'VB'), ('from', 'IN'), ('Mumbai', 'NNP'), ('to', 'TO'), ('Delhi', 'NNP'), ('.', '.')]"
4024,HIND2058653,I will go to work tomorrow.,1,"[('I', 'PRP'), ('will', 'MD'), ('go', 'VB'), ('to', 'TO'), ('work', 'VB'), ('tomorrow', 'NN'), ('.', '.')]"
4025,HIND2058653,I will gone to work tomorrow.,1,"[('I', 'PRP'), ('will', 'MD'), ('gone', 'VBN'), ('to', 'TO'), ('work', 'VB'), ('tomorrow', 'NN'), ('.', '.')]"
4026,HIND2058653,I will went to work tomorrow.,1,"[('I', 'PRP'), ('will', 'MD'), ('went', 'VBD'), ('to', 'TO'), ('work', 'VB'), ('tomorrow', 'NN'), ('.', '.')]"
4027,HIND2058653,I will goes to work tomorrow.,1,"[('I', 'PRP'), ('will', 'MD'), ('goes', 'VBZ'), ('to', 'TO'), ('work', 'VB'), ('tomorrow', 'NN'), ('.', '.')]"
4028,HIND2058660,I'm sure you can like her.,1,"[('I', 'PRP'), (""'m"", 'VBP'), ('sure', 'JJ'), ('you', 'PRP'), ('can', 'MD'), ('like', 'VB'), ('her', 'PRP'), ('.', '.')]"
4029,HIND2058660,I'm sure you will like her.,1,"[('I', 'PRP'), (""'m"", 'VBP'), ('sure', 'JJ'), ('you', 'PRP'), ('will', 'MD'), ('like', 'VB'), ('her', 'PRP'), ('.', '.')]"
4030,HIND2058660,I'm sure you are like her.,1,"[('I', 'PRP'), (""'m"", 'VBP'), ('sure', 'JJ'), ('you', 'PRP'), ('are', 'VBP'), ('like', 'IN'), ('her', 'PRP'), ('.', '.')]"
4031,HIND2058660,I'm sure you will liking her.,1,"[('I', 'PRP'), (""'m"", 'VBP'), ('sure', 'JJ'), ('you', 'PRP'), ('will', 'MD'), ('liking', 'VBG'), ('her', 'PRP'), ('.', '.')]"
4032,HIND2058666,We were go home tomorrow.,1,"[('We', 'PRP'), ('were', 'VBD'), ('go', 'VB'), ('home', 'NN'), ('tomorrow', 'NN'), ('.', '.')]"
4033,HIND2058666,We will go home tomorrow.,1,"[('We', 'PRP'), ('will', 'MD'), ('go', 'VB'), ('home', 'NN'), ('tomorrow', 'NN'), ('.', '.')]"
4034,HIND2058666,We will went home tomorrow.,1,"[('We', 'PRP'), ('will', 'MD'), ('went', 'VBD'), ('home', 'NN'), ('tomorrow', 'NN'), ('.', '.')]"
4035,HIND2058666,We will goes home tomorrow.,1,"[('We', 'PRP'), ('will', 'MD'), ('goes', 'VBZ'), ('home', 'RB'), ('tomorrow', 'NN'), ('.', '.')]"
4036,HIND2058673,He will goes to Delhi in 2015,1,"[('He', 'PRP'), ('will', 'MD'), ('goes', 'VBZ'), ('to', 'TO'), ('Delhi', 'NNP'), ('in', 'IN'), ('2015', 'CD')]"
4037,HIND2058673,He go to Delhi in 2015,1,"[('He', 'PRP'), ('go', 'VB'), ('to', 'TO'), ('Delhi', 'NNP'), ('in', 'IN'), ('2015', 'CD')]"
4038,HIND2058673,He will went to Delhi in 2015,1,"[('He', 'PRP'), ('will', 'MD'), ('went', 'VBD'), ('to', 'TO'), ('Delhi', 'NNP'), ('in', 'IN'), ('2015', 'CD')]"
4039,HIND2058673,He will go to Delhi in 2015,1,"[('He', 'PRP'), ('will', 'MD'), ('go', 'VB'), ('to', 'TO'), ('Delhi', 'NNP'), ('in', 'IN'), ('2015', 'CD')]"
4040,HIND2058680,We will have dinner tonight.,1,"[('We', 'PRP'), ('will', 'MD'), ('have', 'VB'), ('dinner', 'NN'), ('tonight', 'NN'), ('.', '.')]"
4041,HIND2058680,We have dinner tonight.,1,"[('We', 'PRP'), ('have', 'VBP'), ('dinner', 'VBN'), ('tonight', 'NN'), ('.', '.')]"
4042,HIND2058680,We will have to dinner tonight.,1,"[('We', 'PRP'), ('will', 'MD'), ('have', 'VB'), ('to', 'TO'), ('dinner', 'VB'), ('tonight', 'NN'), ('.', '.')]"
4043,HIND2058680,We did not have dinner tonight.,1,"[('We', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('dinner', 'NN'), ('tonight', 'NN'), ('.', '.')]"
4044,HIND2058804,Will you help her?,1,"[('Will', 'MD'), ('you', 'PRP'), ('help', 'VB'), ('her', 'PRP'), ('?', '.')]"
4045,HIND2058804,You not will help her.,1,"[('You', 'PRP'), ('not', 'RB'), ('will', 'MD'), ('help', 'VB'), ('her', 'PRP'), ('.', '.')]"
4046,HIND2058804,You will help her not,1,"[('You', 'PRP'), ('will', 'MD'), ('help', 'VB'), ('her', 'PRP$'), ('not', 'RB')]"
4047,HIND2058804,You will not help her.,1,"[('You', 'PRP'), ('will', 'MD'), ('not', 'RB'), ('help', 'VB'), ('her', 'PRP'), ('.', '.')]"
